crop,state,district,year,season,area,production,yield
Arhar/Tur,Odisha,DEOGARH, 2000-01,Kharif     ,440.0,220,0.50
Arhar/Tur,Odisha,SAMBALPUR, 2003-04,Kharif     ,1070.0,780,0.73
Arhar/Tur,Odisha,SONEPUR, 2000-01,Kharif     ,2680.0,1460,0.54
Arhar/Tur,Odisha,SONEPUR, 2001-02,Kharif     ,2340.0,1170,0.50
Arhar/Tur,Tamil Nadu,KANNIYAKUMARI, 2012-13,Kharif     ,3.0,2,0.67
Arhar/Tur,Tamil Nadu,KANNIYAKUMARI, 2010-11,Kharif     ,1.0,1,1.00
Arhar/Tur,Tamil Nadu,KANCHIPURAM, 2017-18,Kharif     ,17.0,18,1.06
Arhar/Tur,Tamil Nadu,KANCHIPURAM, 2016-17,Kharif     ,43.0,28,0.65
Arhar/Tur,Tamil Nadu,KANCHIPURAM, 2012-13,Kharif     ,28.0,22,0.79
Arhar/Tur,Tamil Nadu,KANCHIPURAM, 2010-11,Kharif     ,28.0,19,0.68
Arhar/Tur,Tamil Nadu,KANCHIPURAM, 2005-06,Kharif     ,29.0,16,0.55
Arhar/Tur,Tamil Nadu,KANCHIPURAM, 2004-05,Kharif     ,33.0,22,0.67
Arhar/Tur,Tamil Nadu,KANCHIPURAM, 2003-04,Kharif     ,50.0,31,0.62
Arhar/Tur,Tamil Nadu,KANCHIPURAM, 2002-03,Kharif     ,31.0,17,0.55
Arhar/Tur,Tamil Nadu,KANCHIPURAM, 2001-02,Kharif     ,6.0,0,0.02
Arhar/Tur,Tamil Nadu,KANCHIPURAM, 2000-01,Kharif     ,160.0,113,0.71
Arhar/Tur,Tamil Nadu,KANCHIPURAM, 1999-00,Kharif     ,83.0,59,0.71
Arhar/Tur,Tamil Nadu,ERODE, 2017-18,Kharif     ,1299.0,1313,1.01
Arhar/Tur,Tamil Nadu,ERODE, 2016-17,Kharif     ,1424.0,409,0.29
Arhar/Tur,Tamil Nadu,ERODE, 2012-13,Kharif     ,826.0,210,0.25
Arhar/Tur,Tamil Nadu,ERODE, 2010-11,Kharif     ,1330.0,1173,0.88
Arhar/Tur,Tamil Nadu,ERODE, 2005-06,Kharif     ,1217.0,1596,1.31
Arhar/Tur,Tamil Nadu,ERODE, 2004-05,Kharif     ,1428.0,953,0.67
Arhar/Tur,Tamil Nadu,ERODE, 2003-04,Kharif     ,953.0,445,0.47
Arhar/Tur,Tamil Nadu,ERODE, 2002-03,Kharif     ,488.0,266,0.55
Arhar/Tur,Tamil Nadu,ERODE, 2001-02,Kharif     ,1539.0,1000,0.65
Arhar/Tur,Tamil Nadu,ERODE, 2000-01,Kharif     ,2630.0,1941,0.74
Arhar/Tur,Tamil Nadu,KANNIYAKUMARI, 2016-17,Kharif     ,2.0,1,0.50
Arhar/Tur,Tamil Nadu,ERODE, 1999-00,Kharif     ,1539.0,1136,0.74
Arhar/Tur,Tamil Nadu,KARUR, 1999-00,Kharif     ,1895.0,1310,0.69
Arhar/Tur,Tamil Nadu,KARUR, 2001-02,Kharif     ,2763.0,900,0.33
Arhar/Tur,Tamil Nadu,MADURAI, 2016-17,Kharif     ,2344.0,1728,0.74
Arhar/Tur,Tamil Nadu,MADURAI, 2012-13,Kharif     ,1504.0,1014,0.67
Arhar/Tur,Tamil Nadu,MADURAI, 2010-11,Kharif     ,1626.0,1311,0.81
Arhar/Tur,Tamil Nadu,MADURAI, 2005-06,Kharif     ,1117.0,708,0.63
Arhar/Tur,Tamil Nadu,MADURAI, 2004-05,Kharif     ,1025.0,684,0.67
Arhar/Tur,Tamil Nadu,MADURAI, 2003-04,Kharif     ,1420.0,869,0.61
Arhar/Tur,Tamil Nadu,MADURAI, 2002-03,Kharif     ,1160.0,633,0.55
Arhar/Tur,Tamil Nadu,MADURAI, 2001-02,Kharif     ,1855.0,1210,0.65
Arhar/Tur,Tamil Nadu,MADURAI, 2000-01,Kharif     ,2269.0,1273,0.56
Arhar/Tur,Tamil Nadu,MADURAI, 1999-00,Kharif     ,2334.0,1309,0.56
Arhar/Tur,Tamil Nadu,KRISHNAGIRI, 2017-18,Kharif     ,8155.0,8505,1.04
Arhar/Tur,Tamil Nadu,KRISHNAGIRI, 2016-17,Kharif     ,12056.0,8147,0.68
Arhar/Tur,Tamil Nadu,KRISHNAGIRI, 2012-13,Kharif     ,10809.0,10948,1.01
Arhar/Tur,Tamil Nadu,KRISHNAGIRI, 2010-11,Kharif     ,6837.0,5068,0.74
Arhar/Tur,Tamil Nadu,KRISHNAGIRI, 2005-06,Kharif     ,3063.0,1254,0.41
Arhar/Tur,Tamil Nadu,KARUR, 2017-18,Kharif     ,5446.0,1465,0.27
Arhar/Tur,Tamil Nadu,KARUR, 2016-17,Kharif     ,3242.0,411,0.13
Arhar/Tur,Tamil Nadu,KARUR, 2012-13,Kharif     ,1974.0,1618,0.82
Arhar/Tur,Tamil Nadu,KARUR, 2010-11,Kharif     ,2544.0,1235,0.49
Arhar/Tur,Tamil Nadu,KARUR, 2005-06,Kharif     ,3439.0,1039,0.30
Arhar/Tur,Tamil Nadu,KARUR, 2004-05,Kharif     ,4702.0,2276,0.48
Arhar/Tur,Tamil Nadu,KARUR, 2003-04,Kharif     ,3719.0,773,0.21
Arhar/Tur,Tamil Nadu,KARUR, 2002-03,Kharif     ,2414.0,443,0.18
Arhar/Tur,Tamil Nadu,KARUR, 2000-01,Kharif     ,5112.0,3535,0.69
Arhar/Tur,Maharashtra,WASHIM, 2006-07,Kharif     ,51500.0,49000,0.95
Arhar/Tur,Tamil Nadu,DINDIGUL, 2017-18,Kharif     ,1397.0,1527,1.09
Arhar/Tur,Tamil Nadu,DINDIGUL, 2012-13,Kharif     ,1097.0,427,0.39
Arhar/Tur,Tamil Nadu,CUDDALORE, 2001-02,Kharif     ,367.0,240,0.65
Arhar/Tur,Tamil Nadu,CUDDALORE, 2000-01,Kharif     ,3689.0,2508,0.68
Arhar/Tur,Tamil Nadu,CUDDALORE, 1999-00,Kharif     ,4798.0,3262,0.68
Arhar/Tur,Tamil Nadu,COIMBATORE, 2017-18,Kharif     ,170.0,186,1.09
Arhar/Tur,Tamil Nadu,COIMBATORE, 2016-17,Kharif     ,261.0,171,0.66
Arhar/Tur,Tamil Nadu,COIMBATORE, 2012-13,Kharif     ,212.0,88,0.42
Arhar/Tur,Tamil Nadu,COIMBATORE, 2010-11,Kharif     ,316.0,214,0.68
Arhar/Tur,Tamil Nadu,COIMBATORE, 2005-06,Kharif     ,365.0,197,0.54
Arhar/Tur,Tamil Nadu,COIMBATORE, 2004-05,Kharif     ,296.0,198,0.67
Arhar/Tur,Tamil Nadu,COIMBATORE, 2003-04,Kharif     ,342.0,209,0.61
Arhar/Tur,Tamil Nadu,COIMBATORE, 2002-03,Kharif     ,468.0,255,0.54
Arhar/Tur,Tamil Nadu,COIMBATORE, 2001-02,Kharif     ,563.0,370,0.66
Arhar/Tur,Tamil Nadu,COIMBATORE, 2000-01,Kharif     ,632.0,418,0.66
Arhar/Tur,Tamil Nadu,COIMBATORE, 1999-00,Kharif     ,961.0,635,0.66
Arhar/Tur,Tamil Nadu,ARIYALUR, 2017-18,Kharif     ,155.0,169,1.09
Arhar/Tur,Tamil Nadu,ARIYALUR, 2016-17,Kharif     ,203.0,133,0.66
Arhar/Tur,Tamil Nadu,ARIYALUR, 2012-13,Kharif     ,99.0,78,0.79
Arhar/Tur,Odisha,SUNDARGARH, 2003-04,Kharif     ,4270.0,2480,0.58
Arhar/Tur,Odisha,SUNDARGARH, 2002-03,Kharif     ,4160.0,2100,0.50
Arhar/Tur,Odisha,SUNDARGARH, 2001-02,Kharif     ,6210.0,2990,0.48
Arhar/Tur,Odisha,SUNDARGARH, 2000-01,Kharif     ,7220.0,2960,0.41
Arhar/Tur,Odisha,SONEPUR, 2003-04,Kharif     ,2080.0,1260,0.61
Arhar/Tur,Odisha,SONEPUR, 2002-03,Kharif     ,2010.0,950,0.47
Arhar/Tur,Tamil Nadu,CUDDALORE, 2002-03,Kharif     ,312.0,170,0.54
Arhar/Tur,Tamil Nadu,DINDIGUL, 2016-17,Kharif     ,813.0,578,0.71
Arhar/Tur,Tamil Nadu,CUDDALORE, 2003-04,Kharif     ,559.0,342,0.61
Arhar/Tur,Tamil Nadu,CUDDALORE, 2005-06,Kharif     ,149.0,161,1.08
Arhar/Tur,Tamil Nadu,DINDIGUL, 2010-11,Kharif     ,1334.0,786,0.59
Arhar/Tur,Tamil Nadu,DINDIGUL, 2005-06,Kharif     ,1067.0,507,0.48
Arhar/Tur,Tamil Nadu,DINDIGUL, 2004-05,Kharif     ,563.0,284,0.50
Arhar/Tur,Tamil Nadu,DINDIGUL, 2003-04,Kharif     ,1210.0,787,0.65
Arhar/Tur,Tamil Nadu,DINDIGUL, 2002-03,Kharif     ,1335.0,358,0.27
Arhar/Tur,Tamil Nadu,DINDIGUL, 2001-02,Kharif     ,1618.0,1010,0.62
Arhar/Tur,Tamil Nadu,DINDIGUL, 2000-01,Kharif     ,2969.0,2447,0.82
Arhar/Tur,Tamil Nadu,DINDIGUL, 1999-00,Kharif     ,1980.0,1632,0.82
Arhar/Tur,Tamil Nadu,DHARMAPURI, 2017-18,Kharif     ,8709.0,11853,1.36
Arhar/Tur,Tamil Nadu,DHARMAPURI, 2016-17,Kharif     ,7779.0,4870,0.63
Arhar/Tur,Tamil Nadu,DHARMAPURI, 2012-13,Kharif     ,4293.0,3559,0.83
Arhar/Tur,Tamil Nadu,DHARMAPURI, 2010-11,Kharif     ,1954.0,1679,0.86
Arhar/Tur,Tamil Nadu,DHARMAPURI, 2005-06,Kharif     ,1465.0,806,0.55
Arhar/Tur,Tamil Nadu,DHARMAPURI, 2004-05,Kharif     ,2488.0,1714,0.69
Arhar/Tur,Tamil Nadu,DHARMAPURI, 2003-04,Kharif     ,3742.0,1381,0.37
Arhar/Tur,Tamil Nadu,DHARMAPURI, 2002-03,Kharif     ,8862.0,3626,0.41
Arhar/Tur,Tamil Nadu,DHARMAPURI, 2001-02,Kharif     ,12743.0,7870,0.62
Arhar/Tur,Tamil Nadu,DHARMAPURI, 2000-01,Kharif     ,13983.0,12150,0.87
Arhar/Tur,Tamil Nadu,DHARMAPURI, 1999-00,Kharif     ,17041.0,14807,0.87
Arhar/Tur,Tamil Nadu,CUDDALORE, 2017-18,Kharif     ,67.0,73,1.09
Arhar/Tur,Tamil Nadu,CUDDALORE, 2016-17,Kharif     ,154.0,101,0.66
Arhar/Tur,Tamil Nadu,CUDDALORE, 2012-13,Kharif     ,28.0,22,0.79
Arhar/Tur,Tamil Nadu,CUDDALORE, 2010-11,Kharif     ,115.0,76,0.66
Arhar/Tur,Tamil Nadu,CUDDALORE, 2004-05,Kharif     ,664.0,443,0.67
Arhar/Tur,Maharashtra,WASHIM, 2005-06,Kharif     ,51600.0,40300,0.78
Arhar/Tur,Maharashtra,WASHIM, 2004-05,Kharif     ,47400.0,37300,0.79
Arhar/Tur,Maharashtra,WASHIM, 2003-04,Kharif     ,44300.0,39400,0.89
Arhar/Tur,Maharashtra,NAGPUR, 2004-05,Kharif     ,52500.0,28800,0.55
Arhar/Tur,Maharashtra,NAGPUR, 2005-06,Kharif     ,52100.0,36400,0.70
Arhar/Tur,Maharashtra,NAGPUR, 2006-07,Kharif     ,52900.0,33500,0.63
Arhar/Tur,Maharashtra,NAGPUR, 2007-08,Kharif     ,55200.0,41000,0.74
Arhar/Tur,Maharashtra,NAGPUR, 2008-09,Kharif     ,57100.0,29400,0.51
Arhar/Tur,Maharashtra,NAGPUR, 2009-10,Kharif     ,51100.0,47600,0.93
Arhar/Tur,Maharashtra,NAGPUR, 2010-11,Kharif     ,61600.0,51700,0.84
Arhar/Tur,Maharashtra,NAGPUR, 2011-12,Kharif     ,56000.0,44800,0.80
Arhar/Tur,Maharashtra,NAGPUR, 2012-13,Kharif     ,55400.0,40600,0.73
Arhar/Tur,Maharashtra,NAGPUR, 2013-14,Kharif     ,58600.0,26600,0.45
Arhar/Tur,Maharashtra,NAGPUR, 2003-04,Kharif     ,51100.0,32300,0.63
Arhar/Tur,Maharashtra,NAGPUR, 2014-15,Kharif     ,62000.0,21100,0.34
Arhar/Tur,Maharashtra,NAGPUR, 2016-17,Kharif     ,65650.0,168643,2.57
Arhar/Tur,Maharashtra,NAGPUR, 2017-18,Kharif     ,65973.0,73976,1.12
Arhar/Tur,Maharashtra,NAGPUR, 2018-19,Kharif     ,63334.0,49192,0.78
Arhar/Tur,Maharashtra,NANDED, 1998-99,Kharif     ,48100.0,49900,1.04
Arhar/Tur,Maharashtra,NANDED, 1999-00,Kharif     ,48600.0,56000,1.15
Arhar/Tur,Maharashtra,NANDED, 2000-01,Kharif     ,53200.0,25400,0.48
Arhar/Tur,Maharashtra,NANDED, 2001-02,Kharif     ,52300.0,39900,0.76
Arhar/Tur,Maharashtra,NANDED, 2002-03,Kharif     ,54900.0,55400,1.01
Arhar/Tur,Maharashtra,NANDED, 2003-04,Kharif     ,55800.0,44600,0.80
Arhar/Tur,Maharashtra,NANDED, 2004-05,Kharif     ,52800.0,47800,0.91
Arhar/Tur,Maharashtra,NAGPUR, 2015-16,Kharif     ,67800.0,27900,0.41
Arhar/Tur,Maharashtra,NAGPUR, 2002-03,Kharif     ,50000.0,26700,0.53
Arhar/Tur,Maharashtra,NAGPUR, 2001-02,Kharif     ,50600.0,56300,1.11
Arhar/Tur,Maharashtra,NAGPUR, 2000-01,Kharif     ,48700.0,30200,0.62
Arhar/Tur,Maharashtra,LATUR, 1998-99,Kharif     ,66000.0,71200,1.08
Arhar/Tur,Maharashtra,LATUR, 1999-00,Kharif     ,70100.0,76500,1.09
Arhar/Tur,Maharashtra,LATUR, 2000-01,Kharif     ,76400.0,26500,0.35
Arhar/Tur,Maharashtra,LATUR, 2001-02,Kharif     ,72800.0,48900,0.67
Arhar/Tur,Maharashtra,LATUR, 2002-03,Kharif     ,71000.0,44100,0.62
Arhar/Tur,Maharashtra,LATUR, 2003-04,Kharif     ,70800.0,45200,0.64
Arhar/Tur,Maharashtra,LATUR, 2004-05,Kharif     ,70200.0,57600,0.82
Arhar/Tur,Maharashtra,LATUR, 2005-06,Kharif     ,73400.0,85200,1.16
Arhar/Tur,Maharashtra,LATUR, 2006-07,Kharif     ,66300.0,31800,0.48
Arhar/Tur,Maharashtra,LATUR, 2007-08,Kharif     ,73800.0,88200,1.20
Arhar/Tur,Maharashtra,LATUR, 2008-09,Kharif     ,95300.0,74800,0.78
Arhar/Tur,Maharashtra,LATUR, 2009-10,Kharif     ,81700.0,113200,1.39
Arhar/Tur,Maharashtra,LATUR, 2010-11,Kharif     ,88600.0,103300,1.17
Arhar/Tur,Maharashtra,LATUR, 2011-12,Kharif     ,106300.0,86100,0.81
Arhar/Tur,Maharashtra,LATUR, 2012-13,Kharif     ,106300.0,150000,1.41
Arhar/Tur,Maharashtra,LATUR, 2013-14,Kharif     ,112400.0,156200,1.39
Arhar/Tur,Maharashtra,LATUR, 2014-15,Kharif     ,113200.0,28300,0.25
Arhar/Tur,Maharashtra,LATUR, 2015-16,Kharif     ,116200.0,30900,0.27
Arhar/Tur,Maharashtra,LATUR, 2016-17,Kharif     ,126097.0,432434,3.43
Arhar/Tur,Maharashtra,LATUR, 2017-18,Kharif     ,111300.0,131400,1.18
Arhar/Tur,Maharashtra,LATUR, 2018-19,Kharif     ,114087.0,54420,0.48
Arhar/Tur,Maharashtra,NAGPUR, 1998-99,Kharif     ,51100.0,35000,0.68
Arhar/Tur,Maharashtra,NAGPUR, 1999-00,Kharif     ,51100.0,46500,0.91
Arhar/Tur,Maharashtra,NANDED, 2005-06,Kharif     ,53300.0,27800,0.52
Arhar/Tur,Maharashtra,NANDED, 2006-07,Kharif     ,54900.0,38600,0.70
Arhar/Tur,Maharashtra,NANDED, 2007-08,Kharif     ,61100.0,47500,0.78
Arhar/Tur,Maharashtra,NANDED, 2008-09,Kharif     ,58100.0,27700,0.48
Arhar/Tur,Maharashtra,NANDURBAR, 2017-18,Kharif     ,21000.0,11600,0.55
Arhar/Tur,Maharashtra,NANDURBAR, 2018-19,Kharif     ,20597.0,4788,0.23
Arhar/Tur,Maharashtra,NASHIK, 1998-99,Kharif     ,9300.0,4300,0.46
Arhar/Tur,Maharashtra,NASHIK, 1999-00,Kharif     ,8700.0,4500,0.52
Arhar/Tur,Maharashtra,NASHIK, 2000-01,Kharif     ,8600.0,3000,0.35
Arhar/Tur,Maharashtra,NASHIK, 2001-02,Kharif     ,8900.0,3800,0.43
Arhar/Tur,Maharashtra,NASHIK, 2002-03,Kharif     ,9000.0,6800,0.76
Arhar/Tur,Maharashtra,NASHIK, 2003-04,Kharif     ,8500.0,3500,0.41
Arhar/Tur,Maharashtra,NASHIK, 2004-05,Kharif     ,9200.0,6500,0.71
Arhar/Tur,Maharashtra,NASHIK, 2005-06,Kharif     ,9500.0,6900,0.73
Arhar/Tur,Maharashtra,NASHIK, 2006-07,Kharif     ,9700.0,7400,0.76
Arhar/Tur,Maharashtra,NASHIK, 2007-08,Kharif     ,10500.0,7500,0.71
Arhar/Tur,Maharashtra,NASHIK, 2008-09,Kharif     ,7600.0,4500,0.59
Arhar/Tur,Maharashtra,NASHIK, 2009-10,Kharif     ,9400.0,3900,0.41
Arhar/Tur,Maharashtra,NASHIK, 2010-11,Kharif     ,10100.0,6200,0.61
Arhar/Tur,Maharashtra,NASHIK, 2011-12,Kharif     ,10900.0,8300,0.76
Arhar/Tur,Maharashtra,NASHIK, 2012-13,Kharif     ,9500.0,6000,0.63
Arhar/Tur,Maharashtra,NASHIK, 2013-14,Kharif     ,10100.0,7100,0.70
Arhar/Tur,Maharashtra,NASHIK, 2014-15,Kharif     ,5700.0,1500,0.26
Arhar/Tur,Maharashtra,NASHIK, 2015-16,Kharif     ,5900.0,1700,0.29
Arhar/Tur,Maharashtra,NASHIK, 2016-17,Kharif     ,7437.0,5673,0.76
Arhar/Tur,Maharashtra,NASHIK, 2017-18,Kharif     ,7600.0,6200,0.82
Arhar/Tur,Maharashtra,NASHIK, 2018-19,Kharif     ,7579.0,1891,0.25
Arhar/Tur,Maharashtra,NANDURBAR, 2016-17,Kharif     ,17925.0,9592,0.54
Arhar/Tur,Maharashtra,KOLHAPUR, 2018-19,Kharif     ,1887.0,2504,1.33
Arhar/Tur,Maharashtra,NANDURBAR, 2015-16,Kharif     ,13600.0,4200,0.31
Arhar/Tur,Maharashtra,NANDURBAR, 2013-14,Kharif     ,12000.0,4700,0.39
Arhar/Tur,Maharashtra,NANDED, 2009-10,Kharif     ,60200.0,43000,0.71
Arhar/Tur,Maharashtra,NANDED, 2010-11,Kharif     ,68300.0,40400,0.59
Arhar/Tur,Maharashtra,NANDED, 2011-12,Kharif     ,66500.0,42700,0.64
Arhar/Tur,Maharashtra,NANDED, 2012-13,Kharif     ,64500.0,36900,0.57
Arhar/Tur,Maharashtra,NANDED, 2013-14,Kharif     ,71600.0,46100,0.64
Arhar/Tur,Maharashtra,NANDED, 2014-15,Kharif     ,71600.0,14700,0.21
Arhar/Tur,Maharashtra,NANDED, 2015-16,Kharif     ,76900.0,14400,0.19
Arhar/Tur,Maharashtra,NANDED, 2016-17,Kharif     ,86628.0,104818,1.21
Arhar/Tur,Maharashtra,NANDED, 2017-18,Kharif     ,77200.0,67900,0.88
Arhar/Tur,Maharashtra,NANDED, 2018-19,Kharif     ,74341.0,68706,0.92
Arhar/Tur,Maharashtra,NANDURBAR, 2000-01,Kharif     ,23000.0,9100,0.40
Arhar/Tur,Maharashtra,NANDURBAR, 2001-02,Kharif     ,23600.0,7300,0.31
Arhar/Tur,Maharashtra,NANDURBAR, 2002-03,Kharif     ,23100.0,6300,0.27
Arhar/Tur,Maharashtra,NANDURBAR, 2003-04,Kharif     ,23400.0,7900,0.34
Arhar/Tur,Maharashtra,NANDURBAR, 2004-05,Kharif     ,22700.0,8100,0.36
Arhar/Tur,Maharashtra,NANDURBAR, 2005-06,Kharif     ,23900.0,10900,0.46
Arhar/Tur,Maharashtra,NANDURBAR, 2006-07,Kharif     ,24400.0,9900,0.41
Arhar/Tur,Maharashtra,NANDURBAR, 2007-08,Kharif     ,28800.0,22000,0.76
Arhar/Tur,Maharashtra,NANDURBAR, 2008-09,Kharif     ,18300.0,10500,0.57
Arhar/Tur,Maharashtra,NANDURBAR, 2009-10,Kharif     ,20100.0,10500,0.52
Arhar/Tur,Maharashtra,NANDURBAR, 2010-11,Kharif     ,20100.0,14600,0.73
Arhar/Tur,Maharashtra,NANDURBAR, 2011-12,Kharif     ,20700.0,9800,0.47
Arhar/Tur,Maharashtra,NANDURBAR, 2012-13,Kharif     ,18700.0,7100,0.38
Arhar/Tur,Maharashtra,NANDURBAR, 2014-15,Kharif     ,12600.0,2800,0.22
Arhar/Tur,Maharashtra,KOLHAPUR, 2017-18,Kharif     ,2000.0,300,0.15
Arhar/Tur,Maharashtra,KOLHAPUR, 2016-17,Kharif     ,1321.0,498,0.38
Arhar/Tur,Maharashtra,KOLHAPUR, 2015-16,Kharif     ,1500.0,200,0.13
Arhar/Tur,Maharashtra,HINGOLI, 2001-02,Kharif     ,24700.0,19200,0.78
Arhar/Tur,Maharashtra,HINGOLI, 2002-03,Kharif     ,27000.0,18400,0.68
Arhar/Tur,Maharashtra,HINGOLI, 2003-04,Kharif     ,25500.0,22500,0.88
Arhar/Tur,Maharashtra,HINGOLI, 2004-05,Kharif     ,24500.0,17300,0.71
Arhar/Tur,Maharashtra,HINGOLI, 2005-06,Kharif     ,21900.0,19800,0.90
Arhar/Tur,Maharashtra,HINGOLI, 2006-07,Kharif     ,26000.0,29600,1.14
Arhar/Tur,Maharashtra,HINGOLI, 2007-08,Kharif     ,28300.0,39800,1.41
Arhar/Tur,Maharashtra,HINGOLI, 2008-09,Kharif     ,30300.0,22200,0.73
Arhar/Tur,Maharashtra,HINGOLI, 2009-10,Kharif     ,26000.0,22800,0.88
Arhar/Tur,Maharashtra,HINGOLI, 2010-11,Kharif     ,29100.0,22300,0.77
Arhar/Tur,Maharashtra,HINGOLI, 2011-12,Kharif     ,33500.0,26800,0.80
Arhar/Tur,Maharashtra,HINGOLI, 2012-13,Kharif     ,38900.0,50700,1.30
Arhar/Tur,Maharashtra,HINGOLI, 2013-14,Kharif     ,38900.0,33200,0.85
Arhar/Tur,Maharashtra,HINGOLI, 2014-15,Kharif     ,41100.0,18500,0.45
Arhar/Tur,Maharashtra,HINGOLI, 2015-16,Kharif     ,47000.0,13600,0.29
Arhar/Tur,Maharashtra,HINGOLI, 2016-17,Kharif     ,76379.0,82738,1.08
Arhar/Tur,Maharashtra,HINGOLI, 2017-18,Kharif     ,77000.0,61900,0.80
Arhar/Tur,Maharashtra,HINGOLI, 2018-19,Kharif     ,47044.0,18150,0.39
Arhar/Tur,Maharashtra,JALGAON, 1998-99,Kharif     ,24400.0,13900,0.57
Arhar/Tur,Maharashtra,JALGAON, 1999-00,Kharif     ,25100.0,14000,0.56
Arhar/Tur,Maharashtra,JALGAON, 2000-01,Kharif     ,25700.0,8500,0.33
Arhar/Tur,Maharashtra,JALGAON, 2001-02,Kharif     ,28400.0,18000,0.63
Arhar/Tur,Maharashtra,JALGAON, 2002-03,Kharif     ,24900.0,18200,0.73
Arhar/Tur,Maharashtra,HINGOLI, 2000-01,Kharif     ,26600.0,12200,0.46
Arhar/Tur,Maharashtra,JALGAON, 2003-04,Kharif     ,25800.0,18300,0.71
Arhar/Tur,Maharashtra,GONDIA, 2018-19,Kharif     ,5751.0,5696,0.99
Arhar/Tur,Maharashtra,GONDIA, 2016-17,Kharif     ,6560.0,12754,1.94
Arhar/Tur,Maharashtra,GADCHIROLI, 2012-13,Kharif     ,5800.0,6200,1.07
Arhar/Tur,Maharashtra,GADCHIROLI, 2013-14,Kharif     ,4100.0,2600,0.63
Arhar/Tur,Maharashtra,GADCHIROLI, 2014-15,Kharif     ,4600.0,1600,0.35
Arhar/Tur,Maharashtra,GADCHIROLI, 2015-16,Kharif     ,4600.0,1800,0.39
Arhar/Tur,Maharashtra,GADCHIROLI, 2016-17,Kharif     ,4648.0,9037,1.94
Arhar/Tur,Maharashtra,GADCHIROLI, 2017-18,Kharif     ,5299.0,5650,1.07
Arhar/Tur,Maharashtra,GADCHIROLI, 2018-19,Kharif     ,5409.0,5358,0.99
Arhar/Tur,Maharashtra,GONDIA, 2000-01,Kharif     ,3900.0,3000,0.77
Arhar/Tur,Maharashtra,GONDIA, 2001-02,Kharif     ,4000.0,4300,1.08
Arhar/Tur,Maharashtra,GONDIA, 2002-03,Kharif     ,4100.0,3600,0.88
Arhar/Tur,Maharashtra,GONDIA, 2003-04,Kharif     ,4400.0,4200,0.95
Arhar/Tur,Maharashtra,GONDIA, 2004-05,Kharif     ,4500.0,2800,0.62
Arhar/Tur,Maharashtra,GONDIA, 2005-06,Kharif     ,5000.0,3900,0.78
Arhar/Tur,Maharashtra,GONDIA, 2006-07,Kharif     ,5100.0,2900,0.57
Arhar/Tur,Maharashtra,GONDIA, 2007-08,Kharif     ,5300.0,4500,0.85
Arhar/Tur,Maharashtra,GONDIA, 2008-09,Kharif     ,5400.0,3200,0.59
Arhar/Tur,Maharashtra,GONDIA, 2009-10,Kharif     ,5400.0,3800,0.70
Arhar/Tur,Maharashtra,GONDIA, 2010-11,Kharif     ,5300.0,5000,0.94
Arhar/Tur,Maharashtra,GONDIA, 2011-12,Kharif     ,6300.0,5500,0.87
Arhar/Tur,Maharashtra,GONDIA, 2012-13,Kharif     ,6200.0,6600,1.06
Arhar/Tur,Maharashtra,GONDIA, 2013-14,Kharif     ,6000.0,3800,0.63
Arhar/Tur,Maharashtra,GONDIA, 2014-15,Kharif     ,6500.0,2200,0.34
Arhar/Tur,Maharashtra,GONDIA, 2015-16,Kharif     ,6500.0,2900,0.45
Arhar/Tur,Maharashtra,GONDIA, 2017-18,Kharif     ,6354.0,6775,1.07
Arhar/Tur,Maharashtra,OSMANABAD, 1998-99,Kharif     ,74900.0,44900,0.60
Arhar/Tur,Maharashtra,JALGAON, 2004-05,Kharif     ,25900.0,18400,0.71
Arhar/Tur,Maharashtra,JALGAON, 2006-07,Kharif     ,31100.0,23800,0.77
Arhar/Tur,Maharashtra,JALNA, 2013-14,Kharif     ,44200.0,47500,1.07
Arhar/Tur,Maharashtra,JALNA, 2014-15,Kharif     ,47200.0,11900,0.25
Arhar/Tur,Maharashtra,JALNA, 2015-16,Kharif     ,46500.0,10100,0.22
Arhar/Tur,Maharashtra,JALNA, 2016-17,Kharif     ,46176.0,61424,1.33
Arhar/Tur,Maharashtra,JALNA, 2017-18,Kharif     ,54400.0,42600,0.78
Arhar/Tur,Maharashtra,JALNA, 2018-19,Kharif     ,54333.0,19263,0.35
Arhar/Tur,Maharashtra,KOLHAPUR, 1998-99,Kharif     ,3500.0,1300,0.37
Arhar/Tur,Maharashtra,KOLHAPUR, 1999-00,Kharif     ,2000.0,800,0.40
Arhar/Tur,Maharashtra,KOLHAPUR, 2000-01,Kharif     ,2000.0,900,0.45
Arhar/Tur,Maharashtra,KOLHAPUR, 2001-02,Kharif     ,2400.0,800,0.33
Arhar/Tur,Maharashtra,KOLHAPUR, 2002-03,Kharif     ,2600.0,1000,0.38
Arhar/Tur,Maharashtra,KOLHAPUR, 2003-04,Kharif     ,2800.0,800,0.29
Arhar/Tur,Maharashtra,KOLHAPUR, 2004-05,Kharif     ,3200.0,1400,0.44
Arhar/Tur,Maharashtra,KOLHAPUR, 2005-06,Kharif     ,3100.0,1100,0.35
Arhar/Tur,Maharashtra,KOLHAPUR, 2006-07,Kharif     ,2800.0,1400,0.50
Arhar/Tur,Maharashtra,KOLHAPUR, 2007-08,Kharif     ,2800.0,1300,0.46
