crop,state,district,year,season,area,production,yield
Peas & beans (Pulses),Uttar Pradesh,JALAUN, 2018-19,Rabi       ,73368.0,148937.0,2.03
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 1998-99,Rabi       ,6845.0,7167.0,1.05
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2000-01,Rabi       ,6952.0,8245.0,1.19
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2001-02,Rabi       ,6933.0,5623.0,0.81
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2002-03,Rabi       ,6757.0,8257.0,1.22
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2003-04,Rabi       ,6530.0,7810.0,1.2
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2008-09,Rabi       ,5737.0,6569.0,1.15
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2009-10,Rabi       ,5065.0,5450.0,1.08
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2010-11,Rabi       ,5970.0,9863.0,1.65
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2011-12,Rabi       ,5331.0,7572.0,1.42
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2012-13,Rabi       ,5207.0,6086.0,1.17
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2013-14,Rabi       ,5274.0,4473.0,0.85
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2014-15,Rabi       ,5839.0,5612.0,0.96
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2015-16,Rabi       ,5568.0,4983.0,0.89
Peas & beans (Pulses),Uttar Pradesh,JALAUN, 2002-03,Rabi       ,49803.0,94128.0,1.89
Peas & beans (Pulses),Uttar Pradesh,JALAUN, 2001-02,Rabi       ,33537.0,60702.0,1.81
Peas & beans (Pulses),Uttar Pradesh,JALAUN, 2000-01,Rabi       ,29277.0,28867.0,0.99
Peas & beans (Pulses),Uttar Pradesh,JALAUN, 1998-99,Rabi       ,87465.0,73383.0,0.84
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2010-11,Rabi       ,1200.0,1430.0,1.19
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2011-12,Rabi       ,1222.0,1322.0,1.08
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2012-13,Rabi       ,1159.0,911.0,0.79
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2013-14,Rabi       ,1057.0,1000.0,0.95
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2014-15,Rabi       ,1338.0,1555.0,1.16
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2015-16,Rabi       ,1120.0,1380.0,1.23
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2016-17,Rabi       ,1120.0,1340.0,1.2
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2017-18,Rabi       ,1666.0,2034.0,1.22
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2018-19,Rabi       ,1264.0,1657.0,1.31
Peas & beans (Pulses),Uttar Pradesh,HARIDWAR, 1998-99,Rabi       ,241.0,247.0,1.02
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 1998-99,Rabi       ,1528.0,2090.0,1.37
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2000-01,Rabi       ,932.0,1777.0,1.91
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2016-17,Rabi       ,5631.0,10023.0,1.78
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2001-02,Rabi       ,1097.0,1949.0,1.78
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2003-04,Rabi       ,368.0,747.0,2.03
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2008-09,Rabi       ,207.0,250.0,1.21
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2009-10,Rabi       ,50.0,64.0,1.28
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2010-11,Rabi       ,12.0,14.0,1.17
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2011-12,Rabi       ,72.0,103.0,1.43
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2012-13,Rabi       ,157.0,234.0,1.49
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2013-14,Rabi       ,39.0,39.0,1.0
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2014-15,Rabi       ,66.0,85.0,1.29
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2015-16,Rabi       ,189.0,188.0,0.99
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2016-17,Rabi       ,46.0,63.0,1.37
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2017-18,Rabi       ,165.0,242.0,1.47
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2018-19,Rabi       ,127.0,206.0,1.62
Peas & beans (Pulses),Uttar Pradesh,HATHRAS, 2002-03,Rabi       ,171.0,285.0,1.67
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2009-10,Rabi       ,676.0,868.0,1.28
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2017-18,Rabi       ,5446.0,9127.0,1.68
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 1998-99,Rabi       ,80261.0,75205.0,0.94
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2018-19,Rabi       ,599.0,900.0,1.5
Peas & beans (Pulses),Uttar Pradesh,KANPUR DEHAT, 1998-99,Rabi       ,8361.0,14155.0,1.69
Peas & beans (Pulses),Uttar Pradesh,KANPUR DEHAT, 2003-04,Rabi       ,3165.0,6406.0,2.02
Peas & beans (Pulses),Uttar Pradesh,KANPUR DEHAT, 2008-09,Rabi       ,2738.0,4737.0,1.73
Peas & beans (Pulses),Uttar Pradesh,KANPUR DEHAT, 2009-10,Rabi       ,2369.0,2608.0,1.1
Peas & beans (Pulses),Uttar Pradesh,KANPUR DEHAT, 2010-11,Rabi       ,2733.0,3709.0,1.36
Peas & beans (Pulses),Uttar Pradesh,KANPUR DEHAT, 2011-12,Rabi       ,2514.0,5292.0,2.11
Peas & beans (Pulses),Uttar Pradesh,KANPUR DEHAT, 2012-13,Rabi       ,2282.0,4062.0,1.78
Peas & beans (Pulses),Uttar Pradesh,KANPUR DEHAT, 2013-14,Rabi       ,2427.0,3684.0,1.52
Peas & beans (Pulses),Uttar Pradesh,KANPUR DEHAT, 2014-15,Rabi       ,2338.0,1286.0,0.55
Peas & beans (Pulses),Uttar Pradesh,KANPUR DEHAT, 2015-16,Rabi       ,1016.0,1343.0,1.32
Peas & beans (Pulses),Uttar Pradesh,KANPUR DEHAT, 2016-17,Rabi       ,2284.0,3581.0,1.57
Peas & beans (Pulses),Uttar Pradesh,KANPUR DEHAT, 2017-18,Rabi       ,2176.0,3588.0,1.65
Peas & beans (Pulses),Uttar Pradesh,KANPUR DEHAT, 2018-19,Rabi       ,2270.0,3411.0,1.5
Peas & beans (Pulses),Uttar Pradesh,KANPUR NAGAR, 1998-99,Rabi       ,4305.0,7289.0,1.69
Peas & beans (Pulses),Uttar Pradesh,KANPUR NAGAR, 2000-01,Rabi       ,11018.0,19502.0,1.77
Peas & beans (Pulses),Uttar Pradesh,KANPUR NAGAR, 2001-02,Rabi       ,6831.0,10685.0,1.56
Peas & beans (Pulses),Uttar Pradesh,KANPUR NAGAR, 2002-03,Rabi       ,6050.0,9882.0,1.63
Peas & beans (Pulses),Uttar Pradesh,KANPUR NAGAR, 2003-04,Rabi       ,2195.0,3519.0,1.6
Peas & beans (Pulses),Uttar Pradesh,KANPUR NAGAR, 2008-09,Rabi       ,1854.0,3037.0,1.64
Peas & beans (Pulses),Uttar Pradesh,KANPUR NAGAR, 2009-10,Rabi       ,2424.0,4048.0,1.67
Peas & beans (Pulses),Uttar Pradesh,KANPUR NAGAR, 2010-11,Rabi       ,2361.0,3745.0,1.59
Peas & beans (Pulses),Uttar Pradesh,KANPUR NAGAR, 2011-12,Rabi       ,1607.0,2466.0,1.53
Peas & beans (Pulses),Uttar Pradesh,KANPUR NAGAR, 2012-13,Rabi       ,1638.0,2635.0,1.61
Peas & beans (Pulses),Uttar Pradesh,KANPUR NAGAR, 2013-14,Rabi       ,2569.0,5053.0,1.97
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2017-18,Rabi       ,789.0,1301.0,1.65
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2016-17,Rabi       ,634.0,994.0,1.57
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2015-16,Rabi       ,344.0,455.0,1.32
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2014-15,Rabi       ,641.0,352.0,0.55
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2000-01,Rabi       ,43272.0,40632.0,0.94
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2001-02,Rabi       ,42348.0,66656.0,1.57
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2002-03,Rabi       ,55967.0,95032.0,1.7
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2003-04,Rabi       ,81950.0,124482.0,1.52
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2008-09,Rabi       ,59329.0,89527.0,1.51
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2009-10,Rabi       ,42125.0,59818.0,1.42
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2010-11,Rabi       ,37066.0,40476.0,1.09
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2011-12,Rabi       ,40963.0,63083.0,1.54
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2012-13,Rabi       ,44782.0,78503.0,1.75
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2013-14,Rabi       ,56429.0,37243.0,0.66
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2014-15,Rabi       ,94681.0,62395.0,0.66
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2015-16,Rabi       ,39255.0,43338.0,1.1
Peas & beans (Pulses),Uttar Pradesh,JAUNPUR, 2018-19,Rabi       ,5751.0,7770.0,1.35
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2016-17,Rabi       ,65943.0,92320.0,1.4
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2018-19,Rabi       ,52184.0,90122.0,1.73
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 1998-99,Rabi       ,3212.0,5438.0,1.69
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2000-01,Rabi       ,2196.0,3887.0,1.77
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2001-02,Rabi       ,2489.0,4138.0,1.66
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2002-03,Rabi       ,1852.0,3098.0,1.67
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2003-04,Rabi       ,1709.0,3220.0,1.88
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2008-09,Rabi       ,1045.0,1769.0,1.69
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2009-10,Rabi       ,832.0,1156.0,1.39
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2010-11,Rabi       ,994.0,1453.0,1.46
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2011-12,Rabi       ,948.0,1455.0,1.53
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2012-13,Rabi       ,913.0,1469.0,1.61
Peas & beans (Pulses),Uttar Pradesh,KANNAUJ, 2013-14,Rabi       ,793.0,1387.0,1.75
Peas & beans (Pulses),Uttar Pradesh,JHANSI, 2017-18,Rabi       ,30394.0,37962.0,1.25
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2008-09,Rabi       ,737.0,890.0,1.21
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2003-04,Rabi       ,1061.0,1039.0,0.98
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2002-03,Rabi       ,1376.0,1448.0,1.05
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2018-19,Rabi       ,130.0,210.0,1.62
Peas & beans (Pulses),Uttar Pradesh,GHAZIABAD, 1998-99,Rabi       ,851.0,872.0,1.02
Peas & beans (Pulses),Uttar Pradesh,GHAZIABAD, 2000-01,Rabi       ,351.0,362.0,1.03
Peas & beans (Pulses),Uttar Pradesh,GHAZIABAD, 2001-02,Rabi       ,736.0,890.0,1.21
Peas & beans (Pulses),Uttar Pradesh,GHAZIABAD, 2002-03,Rabi       ,540.0,664.0,1.23
Peas & beans (Pulses),Uttar Pradesh,GHAZIABAD, 2003-04,Rabi       ,769.0,1055.0,1.37
Peas & beans (Pulses),Uttar Pradesh,GHAZIABAD, 2008-09,Rabi       ,127.0,153.0,1.2
Peas & beans (Pulses),Uttar Pradesh,GHAZIABAD, 2009-10,Rabi       ,10.0,13.0,1.3
Peas & beans (Pulses),Uttar Pradesh,GHAZIABAD, 2011-12,Rabi       ,2.0,3.0,1.5
Peas & beans (Pulses),Uttar Pradesh,GHAZIABAD, 2013-14,Rabi       ,2.0,2.0,1.0
Peas & beans (Pulses),Uttar Pradesh,GHAZIABAD, 2014-15,Rabi       ,7.0,5.0,0.71
Peas & beans (Pulses),Uttar Pradesh,GHAZIABAD, 2015-16,Rabi       ,3.0,3.0,1.0
Peas & beans (Pulses),Uttar Pradesh,GHAZIABAD, 2016-17,Rabi       ,42.0,58.0,1.38
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 1998-99,Rabi       ,4671.0,4891.0,1.05
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2000-01,Rabi       ,5675.0,6730.0,1.19
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2001-02,Rabi       ,5503.0,4463.0,0.81
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2002-03,Rabi       ,5021.0,6226.0,1.24
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2003-04,Rabi       ,4034.0,4470.0,1.11
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2008-09,Rabi       ,4726.0,5411.0,1.14
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2009-10,Rabi       ,4953.0,5592.0,1.13
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2010-11,Rabi       ,3581.0,5916.0,1.65
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2011-12,Rabi       ,3687.0,6460.0,1.75
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2012-13,Rabi       ,3573.0,4548.0,1.27
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2013-14,Rabi       ,3591.0,3350.0,0.93
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2014-15,Rabi       ,3611.0,4257.0,1.18
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2017-18,Rabi       ,59.0,87.0,1.47
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2016-17,Rabi       ,14.0,19.0,1.36
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2015-16,Rabi       ,21.0,21.0,1.0
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2014-15,Rabi       ,41.0,31.0,0.76
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2000-01,Rabi       ,1569.0,2992.0,1.91
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2001-02,Rabi       ,1780.0,2531.0,1.42
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2002-03,Rabi       ,1610.0,2682.0,1.67
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2003-04,Rabi       ,1463.0,3052.0,2.09
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2008-09,Rabi       ,572.0,691.0,1.21
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2009-10,Rabi       ,719.0,923.0,1.28
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2010-11,Rabi       ,587.0,1401.0,2.39
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2011-12,Rabi       ,254.0,420.0,1.65
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2012-13,Rabi       ,335.0,692.0,2.07
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2013-14,Rabi       ,335.0,733.0,2.19
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2014-15,Rabi       ,336.0,150.0,0.45
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2015-16,Rabi       ,316.0,315.0,1.0
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2015-16,Rabi       ,2264.0,3165.0,1.4
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2016-17,Rabi       ,468.0,1318.0,2.82
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2018-19,Rabi       ,501.0,811.0,1.62
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 1998-99,Rabi       ,445.0,456.0,1.02
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2000-01,Rabi       ,197.0,204.0,1.04
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2001-02,Rabi       ,189.0,229.0,1.21
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2002-03,Rabi       ,203.0,249.0,1.23
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2003-04,Rabi       ,99.0,136.0,1.37
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2008-09,Rabi       ,74.0,90.0,1.22
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2009-10,Rabi       ,62.0,79.0,1.27
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2010-11,Rabi       ,19.0,22.0,1.16
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2011-12,Rabi       ,61.0,87.0,1.43
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2012-13,Rabi       ,84.0,125.0,1.49
Peas & beans (Pulses),Uttar Pradesh,GAUTAM BUDDHA NAGAR, 2013-14,Rabi       ,59.0,59.0,1.0
Peas & beans (Pulses),Uttar Pradesh,FIROZABAD, 2017-18,Rabi       ,263.0,611.0,2.32
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2016-17,Rabi       ,3574.0,4139.0,1.16
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2017-18,Rabi       ,3932.0,5705.0,1.45
Peas & beans (Pulses),Uttar Pradesh,GHAZIPUR, 2018-19,Rabi       ,2927.0,4376.0,1.5
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2017-18,Rabi       ,2118.0,3111.0,1.47
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2018-19,Rabi       ,2388.0,3864.0,1.62
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 1998-99,Rabi       ,38911.0,43152.0,1.11
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2000-01,Rabi       ,19558.0,11441.0,0.58
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2001-02,Rabi       ,19136.0,21145.0,1.1
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2002-03,Rabi       ,21092.0,22147.0,1.05
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2003-04,Rabi       ,25063.0,31429.0,1.25
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2008-09,Rabi       ,17407.0,18643.0,1.07
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2009-10,Rabi       ,14539.0,14655.0,1.01
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2010-11,Rabi       ,12418.0,11511.0,0.93
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2011-12,Rabi       ,9234.0,9788.0,1.06
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2012-13,Rabi       ,10985.0,13237.0,1.21
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2016-17,Rabi       ,2233.0,3075.0,1.38
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2013-14,Rabi       ,11525.0,11525.0,1.0
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2015-16,Rabi       ,18307.0,12925.0,0.71
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2016-17,Rabi       ,12110.0,15464.0,1.28
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2017-18,Rabi       ,8472.0,11090.0,1.31
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2018-19,Rabi       ,8796.0,13018.0,1.48
Peas & beans (Pulses),Uttar Pradesh,HAPUR, 2014-15,Rabi       ,16.0,12.0,0.75
Peas & beans (Pulses),Uttar Pradesh,HAPUR, 2015-16,Rabi       ,36.0,36.0,1.0
Peas & beans (Pulses),Uttar Pradesh,HAPUR, 2016-17,Rabi       ,60.0,82.0,1.37
Peas & beans (Pulses),Uttar Pradesh,HAPUR, 2017-18,Rabi       ,31.0,46.0,1.48
Peas & beans (Pulses),Uttar Pradesh,HAPUR, 2018-19,Rabi       ,95.0,154.0,1.62
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 1998-99,Rabi       ,1656.0,1749.0,1.06
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2000-01,Rabi       ,1316.0,1615.0,1.23
Peas & beans (Pulses),Uttar Pradesh,HARDOI, 2001-02,Rabi       ,1484.0,1742.0,1.17
Peas & beans (Pulses),Uttar Pradesh,HAMIRPUR, 2014-15,Rabi       ,20721.0,10153.0,0.49
Peas & beans (Pulses),Uttar Pradesh,FATEHPUR, 2018-19,Rabi       ,1467.0,1442.0,0.98
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2015-16,Rabi       ,1845.0,1836.0,1.0
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2013-14,Rabi       ,1480.0,861.0,0.58
Peas & beans (Pulses),Uttar Pradesh,GONDA, 1998-99,Rabi       ,6095.0,6437.0,1.06
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2000-01,Rabi       ,6292.0,6210.0,0.99
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2001-02,Rabi       ,3723.0,3987.0,1.07
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2002-03,Rabi       ,3763.0,2785.0,0.74
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2003-04,Rabi       ,3868.0,5307.0,1.37
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2008-09,Rabi       ,3672.0,4432.0,1.21
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2009-10,Rabi       ,3834.0,4920.0,1.28
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2010-11,Rabi       ,2916.0,3397.0,1.16
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2011-12,Rabi       ,3159.0,4523.0,1.43
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2012-13,Rabi       ,3155.0,4714.0,1.49
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2013-14,Rabi       ,2637.0,2616.0,0.99
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2014-15,Rabi       ,3278.0,2475.0,0.76
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2014-15,Rabi       ,2123.0,1030.0,0.49
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2015-16,Rabi       ,2568.0,2555.0,0.99
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2017-18,Rabi       ,3290.0,4833.0,1.47
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2018-19,Rabi       ,3261.0,5276.0,1.62
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 1998-99,Rabi       ,3805.0,4018.0,1.06
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2000-01,Rabi       ,3283.0,4550.0,1.39
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2001-02,Rabi       ,3358.0,4060.0,1.21
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2002-03,Rabi       ,2996.0,3682.0,1.23
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2003-04,Rabi       ,3095.0,4246.0,1.37
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2008-09,Rabi       ,2494.0,3010.0,1.21
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2009-10,Rabi       ,2416.0,3100.0,1.28
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2010-11,Rabi       ,2152.0,2507.0,1.16
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2011-12,Rabi       ,2142.0,2318.0,1.08
Peas & beans (Pulses),Uttar Pradesh,GORAKHPUR, 2012-13,Rabi       ,2339.0,2431.0,1.04
Peas & beans (Pulses),Uttar Pradesh,GONDA, 2016-17,Rabi       ,3349.0,4612.0,1.38
Peas & beans (Pulses),Himachal Pradesh,UNA, 2018-19,Rabi       ,1.0,1.0,1.0
Peas & beans (Pulses),Uttar Pradesh,VARANASI, 1998-99,Rabi       ,1989.0,2082.0,1.05
Peas & beans (Pulses),Uttarakhand,NAINITAL, 2005-06,Rabi       ,92.0,68.0,0.74
Peas & beans (Pulses),Jammu and Kashmir ,JAMMU, 2013-14,Rabi       ,74.0,36.0,0.49
Peas & beans (Pulses),Jammu and Kashmir ,JAMMU, 2012-13,Rabi       ,74.0,36.0,0.49
Peas & beans (Pulses),Jammu and Kashmir ,JAMMU, 2011-12,Rabi       ,47.0,23.0,0.49
Peas & beans (Pulses),Jammu and Kashmir ,JAMMU, 2010-11,Rabi       ,52.0,25.0,0.48
Peas & beans (Pulses),Jammu and Kashmir ,JAMMU, 2009-10,Rabi       ,42.0,78.0,1.86
Peas & beans (Pulses),Jammu and Kashmir ,JAMMU, 2008-09,Rabi       ,59.0,110.0,1.86
Peas & beans (Pulses),Jammu and Kashmir ,JAMMU, 2007-08,Rabi       ,47.0,88.0,1.86
Peas & beans (Pulses),Jammu and Kashmir ,JAMMU, 2006-07,Rabi       ,47.0,88.0,1.86
Peas & beans (Pulses),Jammu and Kashmir ,JAMMU, 2004-05,Rabi       ,11.0,20.0,1.82
Peas & beans (Pulses),Jammu and Kashmir ,JAMMU, 2003-04,Rabi       ,22.0,41.0,1.86
Peas & beans (Pulses),Jammu and Kashmir ,JAMMU, 2002-03,Rabi       ,27.0,50.0,1.85
Peas & beans (Pulses),Jammu and Kashmir ,DODA, 2017-18,Rabi       ,142.0,85.0,0.6
Peas & beans (Pulses),Jammu and Kashmir ,DODA, 2016-17,Rabi       ,154.0,93.0,0.6
Peas & beans (Pulses),Jammu and Kashmir ,DODA, 2015-16,Rabi       ,288.0,173.0,0.6
Peas & beans (Pulses),Jammu and Kashmir ,DODA, 2013-14,Rabi       ,70.0,42.0,0.6
Peas & beans (Pulses),Jammu and Kashmir ,DODA, 2012-13,Rabi       ,70.0,42.0,0.6
Peas & beans (Pulses),Jammu and Kashmir ,DODA, 2011-12,Rabi       ,71.0,43.0,0.6
Peas & beans (Pulses),Jammu and Kashmir ,DODA, 2010-11,Rabi       ,68.0,41.0,0.6
Peas & beans (Pulses),Jammu and Kashmir ,DODA, 2009-10,Rabi       ,61.0,37.0,0.6
Peas & beans (Pulses),Jammu and Kashmir ,DODA, 2008-09,Rabi       ,174.0,105.0,0.6
