State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
Haryana,,,,,
Barley,,,,,
, 2003-04,Rabi       ,104,62,0.60
, 2004-05,Rabi       ,104,62,0.60
, 2006-07,Rabi       ,54,32,0.60
, 2007-08,Rabi       ,54,32,0.60
, 2008-09,Rabi       ,51,30,0.60
, 2009-10,Rabi       ,49,29,0.60
, 2010-11,Rabi       ,50,30,0.60
, 2011-12,Rabi       ,6,4,0.60
, 2012-13,Rabi       ,6,4,0.60
, 2013-14,Rabi       ,6,4,0.60
, 2015-16,Rabi       ,183,110,0.60
, 2016-17,Rabi       ,183,110,0.60
, 2017-18,Rabi       ,182,109,0.60
 19.UDHAMPUR, 2001-02,Rabi       ,4,2,0.50
, 2002-03,Rabi       ,10,7,0.70
, 2004-05,Rabi       ,2,1,0.50
, 2006-07,Rabi       ,20,14,0.70
, 2007-08,Rabi       ,11,8,0.70
, 2008-09,Rabi       ,12,8,0.70
, 2009-10,Rabi       ,2,2,0.75
, 2015-16,Rabi       ,3,2,0.60
, 2016-17,Rabi       ,3,2,0.60
, 2017-18,Rabi       ,6,4,0.60
Total - Peas & beans (Pulses),,,24040.00,19729,0.82
Rapeseed &Mustard,,,,,
 1.ANANTNAG, 1999-00,Rabi       ,24080,22199,0.92
, 2000-01,Rabi       ,24063,8806,0.37
, 2001-02,Rabi       ,25248,14537,0.58
, 2002-03,Rabi       ,17749,5268,0.30
, 2003-04,Rabi       ,15905,10518,0.66
, 2006-07,Rabi       ,20944,16520,0.79
, 2007-08,Rabi       ,17011,13417,0.79
, 2008-09,Rabi       ,15299,13824,0.90
, 2009-10,Rabi       ,19180,17202,0.90
, 2010-11,Rabi       ,16718,15125,0.90
, 2011-12,Rabi       ,16329,12951,0.79
, 2012-13,Rabi       ,16329,11917,0.73
, 2013-14,Rabi       ,16329,11917,0.73
, 2015-16,Rabi       ,13912,11056,0.79
, 2016-17,Rabi       ,13942,6418,0.46
, 2017-18,Rabi       ,13325,16467,1.24
 2.BADGAM, 1999-00,Rabi       ,5669,3866,0.68
, 2000-01,Rabi       ,5392,2150,0.40
, 2001-02,Rabi       ,5793,3892,0.67
, 2002-03,Rabi       ,4635,3000,0.65
, 2003-04,Rabi       ,3988,2866,0.72
, 2006-07,Rabi       ,4732,2366,0.50
, 2007-08,Rabi       ,4732,2366,0.50
, 2008-09,Rabi       ,6102,2286,0.37
, 2009-10,Rabi       ,5440,2930,0.54
, 2010-11,Rabi       ,4881,2924,0.60
, 2011-12,Rabi       ,6075,7113,1.17
, 2012-13,Rabi       ,6098,6779,1.11
, 2013-14,Rabi       ,6098,3779,0.62
, 2015-16,Rabi       ,5564,3582,0.64
, 2016-17,Rabi       ,3128,1835,0.59
, 2017-18,Rabi       ,4948,3827,0.77
 3.BANDIPORA, 2007-08,Rabi       ,745,318,0.43
, 2008-09,Rabi       ,524,485,0.93
, 2009-10,Rabi       ,1253,332,0.27
, 2010-11,Rabi       ,1253,349,0.28
, 2011-12,Rabi       ,1199,902,0.75
, 2012-13,Rabi       ,1233,1359,1.10
, 2013-14,Rabi       ,1233,1359,1.10
, 2015-16,Rabi       ,1555,896,0.58
, 2016-17,Rabi       ,1545,1437,0.93
, 2017-18,Rabi       ,1553,1595,1.03
 4.BARAMULLA, 1999-00,Rabi       ,6119,4984,0.81
, 2000-01,Rabi       ,2542,1740,0.68
, 2001-02,Rabi       ,7446,2707,0.36
, 2002-03,Rabi       ,4906,1821,0.37
, 2003-04,Rabi       ,3882,1644,0.42
, 2006-07,Rabi       ,2077,886,0.43
, 2007-08,Rabi       ,1332,568,0.43
, 2008-09,Rabi       ,1331,1233,0.93
, 2009-10,Rabi       ,1228,848,0.69
, 2010-11,Rabi       ,1228,974,0.79
, 2011-12,Rabi       ,244,329,1.35
, 2012-13,Rabi       ,208,427,2.05
, 2013-14,Rabi       ,208,427,2.05
, 2015-16,Rabi       ,235,155,0.66
, 2016-17,Rabi       ,176,211,1.20
, 2017-18,Rabi       ,78,68,0.87
 5.DODA, 1999-00,Rabi       ,3741,879,0.23
, 2000-01,Rabi       ,2629,1179,0.45
, 2001-02,Rabi       ,3522,1057,0.30
, 2002-03,Rabi       ,2981,1061,0.36
, 2003-04,Rabi       ,2961,1719,0.58
, 2006-07,Rabi       ,3042,1394,0.46
, 2007-08,Rabi       ,2213,1014,0.46
, 2008-09,Rabi       ,1518,929,0.61
, 2009-10,Rabi       ,2014,1631,0.81
, 2010-11,Rabi       ,2014,1101,0.55
, 2011-12,Rabi       ,2032,1204,0.59
, 2012-13,Rabi       ,1608,1536,0.96
, 2013-14,Rabi       ,1608,1536,0.96
, 2015-16,Rabi       ,1377,501,0.36
, 2016-17,Rabi       ,957,315,0.33
, 2017-18,Rabi       ,939,372,0.40
 6.GANDERBAL, 2007-08,Rabi       ,1600,666,0.42
, 2008-09,Rabi       ,1631,5799,3.56
, 2009-10,Rabi       ,1582,537,0.34
, 2010-11,Rabi       ,2031,1061,0.52
, 2011-12,Rabi       ,1985,1128,0.57
, 2012-13,Rabi       ,1913,1382,0.72
, 2013-14,Rabi       ,1913,1382,0.72
, 2015-16,Rabi       ,2753,2808,1.02
, 2016-17,Rabi       ,2049,1965,0.96
, 2017-18,Rabi       ,2057,2233,1.09
 7.JAMMU, 1999-00,Rabi       ,992,591,0.60
, 2000-01,Rabi       ,603,175,0.29
, 2001-02,Rabi       ,675,556,0.82
, 2002-03,Rabi       ,638,404,0.63
, 2003-04,Rabi       ,931,167,0.18
, 2006-07,Rabi       ,550,272,0.49
, 2007-08,Rabi       ,397,197,0.49
, 2008-09,Rabi       ,392,313,0.80
, 2009-10,Rabi       ,277,248,0.90
, 2010-11,Rabi       ,292,403,1.38
, 2011-12,Rabi       ,781,858,1.10
, 2012-13,Rabi       ,356,405,1.14
, 2013-14,Rabi       ,356,405,1.14
, 2015-16,Rabi       ,1381,887,0.64
, 2016-17,Rabi       ,1383,1222,0.88
, 2017-18,Rabi       ,101,119,1.18
 8.KATHUA, 1999-00,Rabi       ,2717,1026,0.38
, 2000-01,Rabi       ,3031,1087,0.36
, 2001-02,Rabi       ,2816,3675,1.31
, 2002-03,Rabi       ,2445,3258,1.33
, 2003-04,Rabi       ,2582,648,0.25
, 2006-07,Rabi       ,2443,585,0.24
, 2007-08,Rabi       ,2443,585,0.24
, 2008-09,Rabi       ,2865,473,0.17
, 2009-10,Rabi       ,2433,986,0.41
, 2010-11,Rabi       ,2680,1742,0.65
, 2011-12,Rabi       ,2382,1840,0.77
, 2012-13,Rabi       ,2820,1653,0.59
, 2013-14,Rabi       ,2820,1653,0.59
, 2015-16,Rabi       ,2589,776,0.30
, 2016-17,Rabi       ,2270,647,0.29
, 2017-18,Rabi       ,2605,793,0.30
 9.KISHTWAR, 2007-08,Rabi       ,45,21,0.46
, 2008-09,Rabi       ,83,51,0.61
, 2009-10,Rabi       ,88,48,0.54
, 2010-11,Rabi       ,88,57,0.64
, 2011-12,Rabi       ,4,3,0.63
, 2012-13,Rabi       ,9,6,0.69
, 2013-14,Rabi       ,9,6,0.69
, 2015-16,Rabi       ,12,5,0.44
, 2016-17,Rabi       ,25,9,0.38
, 2017-18,Rabi       ,25,11,0.43
 10.KULGAM, 2007-08,Rabi       ,3933,3102,0.79
, 2008-09,Rabi       ,4165,3764,0.90
, 2009-10,Rabi       ,4164,6535,1.57
, 2010-11,Rabi       ,5429,7211,1.33
, 2011-12,Rabi       ,4880,3515,0.72
, 2012-13,Rabi       ,4655,3276,0.70
, 2013-14,Rabi       ,4655,3276,0.70
, 2015-16,Rabi       ,7029,3170,0.45
, 2016-17,Rabi       ,6978,3378,0.48
, 2017-18,Rabi       ,7030,3882,0.55
 11.KUPWARA, 2000-01,Rabi       ,2582,1012,0.39
, 2001-02,Rabi       ,21,11,0.52
, 2002-03,Rabi       ,20,14,0.70
, 2003-04,Rabi       ,33,14,0.42
 12.LEH LADAKH, 1999-00,Rabi       ,21,16,0.75
, 2000-01,Rabi       ,70,49,0.70
, 2001-02,Rabi       ,73,75,1.03
, 2002-03,Rabi       ,73,75,1.03
, 2003-04,Rabi       ,72,74,1.03
, 2006-07,Rabi       ,74,82,1.11
, 2007-08,Rabi       ,74,82,1.11
, 2008-09,Rabi       ,74,83,1.13
, 2009-10,Rabi       ,86,97,1.13
, 2010-11,Rabi       ,86,97,1.13
, 2011-12,Rabi       ,89,101,1.13
, 2012-13,Rabi       ,86,97,1.13
, 2013-14,Rabi       ,86,97,1.13
, 2015-16,Rabi       ,79,89,1.13
, 2016-17,Rabi       ,95,108,1.13
, 2017-18,Rabi       ,98,111,1.13
 13.POONCH, 1999-00,Rabi       ,632,62,0.10
, 2000-01,Rabi       ,1345,105,0.08
, 2001-02,Rabi       ,877,514,0.59
, 2002-03,Rabi       ,983,433,0.44
, 2003-04,Rabi       ,1111,180,0.16
, 2006-07,Rabi       ,788,348,0.44
, 2007-08,Rabi       ,788,348,0.44
, 2008-09,Rabi       ,691,216,0.31
, 2009-10,Rabi       ,472,235,0.50
, 2010-11,Rabi       ,437,89,0.20
, 2011-12,Rabi       ,469,394,0.84
, 2012-13,Rabi       ,452,431,0.95
, 2013-14,Rabi       ,452,431,0.95
, 2015-16,Rabi       ,256,113,0.44
, 2016-17,Rabi       ,132,50,0.38
, 2017-18,Rabi       ,158,441,2.79
 14.PULWAMA, 1999-00,Rabi       ,18597,13433,0.72
, 2000-01,Rabi       ,19384,6990,0.36
, 2001-02,Rabi       ,18775,9323,0.50
, 2002-03,Rabi       ,18444,6000,0.33
, 2003-04,Rabi       ,18453,18670,1.01
, 2006-07,Rabi       ,17031,12109,0.71
, 2007-08,Rabi       ,13382,9515,0.71
, 2008-09,Rabi       ,13608,12705,0.93
, 2009-10,Rabi       ,13867,10514,0.76
, 2010-11,Rabi       ,13853,10814,0.78
, 2011-12,Rabi       ,13843,13005,0.94
, 2012-13,Rabi       ,13833,10790,0.78
, 2013-14,Rabi       ,13833,10790,0.78
, 2015-16,Rabi       ,8510,4382,0.51
, 2016-17,Rabi       ,9708,5656,0.58
, 2017-18,Rabi       ,9794,5509,0.56
 15.RAJAURI, 1999-00,Rabi       ,1732,569,0.33
, 2000-01,Rabi       ,213,99,0.46
, 2001-02,Rabi       ,1842,638,0.35
, 2002-03,Rabi       ,1697,729,0.43
, 2003-04,Rabi       ,1711,491,0.29
, 2006-07,Rabi       ,1932,1348,0.70
, 2007-08,Rabi       ,1932,1348,0.70
, 2008-09,Rabi       ,1070,884,0.83
, 2009-10,Rabi       ,997,461,0.46
, 2010-11,Rabi       ,882,525,0.60
, 2011-12,Rabi       ,1118,672,0.60
, 2012-13,Rabi       ,1057,1021,0.97
, 2013-14,Rabi       ,1057,1021,0.97
, 2015-16,Rabi       ,1210,532,0.44
, 2016-17,Rabi       ,1556,420,0.27
, 2017-18,Rabi       ,751,323,0.43
 16.RAMBAN, 2007-08,Rabi       ,784,359,0.46
, 2008-09,Rabi       ,782,479,0.61
, 2009-10,Rabi       ,1167,282,0.24
, 2010-11,Rabi       ,1942,1185,0.61
, 2011-12,Rabi       ,792,497,0.63
, 2012-13,Rabi       ,2144,1110,0.52
, 2013-14,Rabi       ,2144,1110,0.52
, 2015-16,Rabi       ,1042,652,0.63
, 2017-18,Rabi       ,646,441,0.68
 17.REASI, 2007-08,Rabi       ,441,324,0.73
, 2008-09,Rabi       ,287,243,0.85
, 2009-10,Rabi       ,306,81,0.27
, 2010-11,Rabi       ,216,177,0.82
, 2011-12,Rabi       ,2030,447,0.22
, 2012-13,Rabi       ,897,244,0.27
, 2013-14,Rabi       ,897,244,0.27
, 2015-16,Rabi       ,107,47,0.44
, 2016-17,Rabi       ,1098,412,0.38
, 2017-18,Rabi       ,960,413,0.43
 18.SAMBA, 2007-08,Rabi       ,153,76,0.49
, 2008-09,Rabi       ,318,254,0.80
, 2009-10,Rabi       ,297,30,0.10
, 2010-11,Rabi       ,256,149,0.58
, 2011-12,Rabi       ,253,170,0.67
, 2012-13,Rabi       ,258,117,0.45
, 2013-14,Rabi       ,258,117,0.45
, 2015-16,Rabi       ,487,214,0.44
, 2016-17,Rabi       ,721,95,0.13
, 2017-18,Rabi       ,753,324,0.43
 19.SHOPIAN, 2007-08,Rabi       ,3649,2595,0.71
, 2008-09,Rabi       ,3649,3407,0.93
, 2009-10,Rabi       ,3649,3048,0.84
, 2010-11,Rabi       ,3649,5289,1.45
, 2011-12,Rabi       ,3649,4517,1.24
, 2012-13,Rabi       ,3649,4691,1.29
, 2013-14,Rabi       ,3649,4691,1.29
, 2015-16,Rabi       ,126,83,0.66
, 2016-17,Rabi       ,286,241,0.84
, 2017-18,Rabi       ,280,257,0.92
 20.SRINAGAR, 1999-00,Rabi       ,679,555,0.82
, 2000-01,Rabi       ,2200,1322,0.60
, 2001-02,Rabi       ,2186,1439,0.66
, 2002-03,Rabi       ,2191,1011,0.46
, 2003-04,Rabi       ,2224,946,0.43
, 2006-07,Rabi       ,2118,882,0.42
, 2007-08,Rabi       ,518,216,0.42
, 2008-09,Rabi       ,453,1611,3.56
, 2009-10,Rabi       ,431,359,0.83
, 2010-11,Rabi       ,416,366,0.88
, 2011-12,Rabi       ,60,54,0.90
, 2012-13,Rabi       ,60,76,1.26
, 2013-14,Rabi       ,60,76,1.26
, 2015-16,Rabi       ,219,144,0.66
, 2016-17,Rabi       ,219,219,1.00
, 2017-18,Rabi       ,220,191,0.87
 21.UDHAMPUR, 1999-00,Rabi       ,3793,2246,0.59
, 2000-01,Rabi       ,2151,308,0.14
, 2001-02,Rabi       ,2293,870,0.38
, 2002-03,Rabi       ,2607,591,0.23
, 2003-04,Rabi       ,2643,1361,0.51
, 2006-07,Rabi       ,2833,2079,0.73
, 2007-08,Rabi       ,2392,1756,0.73
, 2008-09,Rabi       ,1855,1569,0.85
, 2009-10,Rabi       ,1417,1157,0.82
, 2010-11,Rabi       ,1254,1041,0.83
, 2011-12,Rabi       ,1296,938,0.72
, 2012-13,Rabi       ,2282,1714,0.75
, 2013-14,Rabi       ,2282,1714,0.75
, 2015-16,Rabi       ,2151,934,0.43
, 2016-17,Rabi       ,1343,387,0.29
, 2017-18,Rabi       ,1080,212,0.20
Total - Rapeseed &Mustard,,,941197.00,643623,0.68
Wheat,,,,,
 1.ANANTNAG, 1997-98,Rabi       ,23,20,0.87
, 2000-01,Rabi       ,7,10,1.43
, 2001-02,Rabi       ,466,1020,2.19
, 2002-03,Rabi       ,163,410,2.52
, 2003-04,Rabi       ,5,10,2.00
, 2004-05,Rabi       ,45,50,1.11
, 2006-07,Rabi       ,13,10,0.77
 2.BADGAM, 1997-98,Rabi       ,645,580,0.90
, 2000-01,Rabi       ,424,220,0.52
, 2001-02,Rabi       ,132,210,1.59
, 2002-03,Rabi       ,149,70,0.47
, 2003-04,Rabi       ,88,130,1.48
, 2004-05,Rabi       ,87,130,1.49
, 2006-07,Rabi       ,774,1080,1.40
, 2007-08,Rabi       ,774,1080,1.40
, 2008-09,Rabi       ,380,250,0.66
, 2009-10,Rabi       ,265,146,0.55
, 2010-11,Rabi       ,190,150,0.79
, 2011-12,Rabi       ,247,221,0.89
, 2012-13,Rabi       ,237,311,1.31
, 2013-14,Rabi       ,237,311,1.31
, 2015-16,Rabi       ,728,532,0.73
, 2016-17,Rabi       ,3134,2150,0.69
, 2017-18,Rabi       ,979,627,0.64
 3.BARAMULLA, 1997-98,Rabi       ,516,430,0.83
, 2000-01,Rabi       ,472,340,0.72
, 2001-02,Rabi       ,678,980,1.45
, 2002-03,Rabi       ,466,470,1.01
, 2003-04,Rabi       ,441,460,1.04
, 2004-05,Rabi       ,254,220,0.87
, 2005-06,Rabi       ,197,31,0.16
, 2006-07,Rabi       ,231,170,0.74
, 2007-08,Rabi       ,231,170,0.74
, 2008-09,Rabi       ,231,190,0.82
, 2009-10,Rabi       ,44,30,0.68
, 2010-11,Rabi       ,46,31,0.67
, 2011-12,Rabi       ,32,44,1.38
, 2012-13,Rabi       ,16,13,0.81
, 2013-14,Rabi       ,16,13,0.81
 4.DODA, 1997-98,Rabi       ,6579,9230,1.40
, 2000-01,Rabi       ,11086,4940,0.45
, 2001-02,Rabi       ,10862,14480,1.33
, 2002-03,Rabi       ,11735,12590,1.07
, 2003-04,Rabi       ,10581,7080,0.67
, 2004-05,Rabi       ,10653,11595,1.09
, 2005-06,Rabi       ,239,29,0.12
, 2006-07,Rabi       ,10616,14930,1.41
, 2007-08,Rabi       ,3610,5080,1.41
, 2008-09,Rabi       ,3701,2250,0.61
, 2009-10,Rabi       ,4195,4896,1.17
, 2010-11,Rabi       ,3717,4553,1.22
, 2011-12,Rabi       ,3983,4734,1.19
, 2012-13,Rabi       ,3958,4468,1.13
, 2013-14,Rabi       ,3958,4468,1.13
, 2015-16,Rabi       ,3711,4518,1.22
, 2016-17,Rabi       ,3357,4186,1.25
, 2017-18,Rabi       ,4754,9859,2.07
 5.JAMMU, 1997-98,Rabi       ,94071,159300,1.69
, 2000-01,Rabi       ,101047,91560,0.91
, 2001-02,Rabi       ,95457,127790,1.34
, 2002-03,Rabi       ,90028,178600,1.98
, 2003-04,Rabi       ,94722,208560,2.20
, 2004-05,Rabi       ,93162,209390,2.25
, 2006-07,Rabi       ,101280,215030,2.12
, 2007-08,Rabi       ,77618,164790,2.12
, 2008-09,Rabi       ,80558,162850,2.02
, 2009-10,Rabi       ,89594,105699,1.18
, 2010-11,Rabi       ,87627,143491,1.64
, 2011-12,Rabi       ,87519,173853,1.99
, 2012-13,Rabi       ,90198,163363,1.81
, 2013-14,Rabi       ,90198,163363,1.81
, 2015-16,Rabi       ,80204,219206,2.73
, 2016-17,Rabi       ,79936,204134,2.55
, 2017-18,Rabi       ,86839,240468,2.77
 6.KARGIL, 1997-98,Rabi       ,1603,1390,0.87
, 2000-01,Rabi       ,1603,1390,0.87
, 2001-02,Rabi       ,1487,1280,0.86
, 2002-03,Rabi       ,1407,1280,0.91
, 2003-04,Rabi       ,1481,1270,0.86
, 2004-05,Rabi       ,1397,1200,0.86
, 2006-07,Rabi       ,1412,1210,0.86
, 2007-08,Rabi       ,1412,1210,0.86
, 2008-09,Rabi       ,1603,1380,0.86
, 2009-10,Rabi       ,1601,1380,0.86
, 2010-11,Rabi       ,1350,1164,0.86
, 2011-12,Rabi       ,1604,1387,0.86
, 2012-13,Rabi       ,1324,1145,0.86
, 2013-14,Rabi       ,1324,1145,0.86
, 2015-16,Rabi       ,1426,1234,0.87
, 2016-17,Rabi       ,1565,1354,0.87
, 2017-18,Rabi       ,1491,1290,0.87
 7.KATHUA, 1997-98,Rabi       ,48718,71840,1.47
, 2000-01,Rabi       ,53097,33440,0.63
, 2001-02,Rabi       ,51501,79730,1.55
, 2002-03,Rabi       ,49633,79350,1.60
, 2003-04,Rabi       ,51873,85400,1.65
, 2004-05,Rabi       ,52842,98920,1.87
, 2006-07,Rabi       ,53386,105680,1.98
, 2007-08,Rabi       ,53386,105680,1.98
, 2008-09,Rabi       ,55982,91120,1.63
, 2009-10,Rabi       ,51723,51557,1.00
, 2010-11,Rabi       ,54543,88114,1.62
, 2011-12,Rabi       ,52511,100484,1.91
, 2012-13,Rabi       ,52493,80662,1.54
, 2013-14,Rabi       ,52493,80662,1.54
, 2015-16,Rabi       ,48516,71249,1.47
, 2016-17,Rabi       ,50195,106585,2.12
, 2017-18,Rabi       ,51302,112029,2.18
 8.KISHTWAR, 2007-08,Rabi       ,2985,4200,1.41
, 2008-09,Rabi       ,2579,2160,0.84
, 2009-10,Rabi       ,2784,3325,1.19
, 2010-11,Rabi       ,2784,4390,1.58
, 2011-12,Rabi       ,2220,2968,1.34
, 2012-13,Rabi       ,3416,4226,1.24
, 2013-14,Rabi       ,3416,4226,1.24
, 2015-16,Rabi       ,1958,2013,1.03
, 2016-17,Rabi       ,2405,4616,1.92
, 2017-18,Rabi       ,2406,4498,1.87
 9.KULGAM, 2007-08,Rabi       ,13,10,0.77
, 2010-11,Rabi       ,4,5,1.25
, 2011-12,Rabi       ,5,7,1.40
 10.KUPWARA, 2000-01,Rabi       ,130,130,1.00
, 2001-02,Rabi       ,99,130,1.31
, 2002-03,Rabi       ,108,140,1.30
, 2003-04,Rabi       ,36,40,1.11
 11.LEH LADAKH, 1997-98,Rabi       ,3725,2920,0.78
, 2000-01,Rabi       ,2550,2260,0.89
, 2001-02,Rabi       ,2604,2310,0.89
, 2002-03,Rabi       ,2604,2310,0.89
, 2003-04,Rabi       ,2894,2570,0.89
, 2004-05,Rabi       ,2977,2640,0.89
, 2006-07,Rabi       ,3110,2760,0.89
, 2007-08,Rabi       ,3110,2760,0.89
, 2008-09,Rabi       ,2676,2370,0.89
, 2009-10,Rabi       ,2690,2380,0.88
, 2010-11,Rabi       ,2595,2396,0.92
, 2011-12,Rabi       ,2570,2376,0.92
, 2012-13,Rabi       ,1092,1010,0.92
, 2013-14,Rabi       ,1092,1010,0.92
, 2015-16,Rabi       ,2362,2184,0.92
, 2016-17,Rabi       ,2713,2509,0.92
, 2017-18,Rabi       ,2271,2100,0.92
 12.POONCH, 1997-98,Rabi       ,11551,21230,1.84
, 2000-01,Rabi       ,14639,4800,0.33
, 2001-02,Rabi       ,16593,27990,1.69
, 2002-03,Rabi       ,15390,21950,1.43
, 2003-04,Rabi       ,15175,22260,1.47
, 2004-05,Rabi       ,15068,23400,1.55
, 2006-07,Rabi       ,14914,21000,1.41
, 2007-08,Rabi       ,14914,21000,1.41
, 2008-09,Rabi       ,14946,24780,1.66
, 2009-10,Rabi       ,17020,19709,1.16
, 2010-11,Rabi       ,15748,19229,1.22
, 2011-12,Rabi       ,16194,20169,1.25
, 2012-13,Rabi       ,14970,19244,1.29
, 2013-14,Rabi       ,14970,19244,1.29
, 2015-16,Rabi       ,14560,15826,1.09
, 2016-17,Rabi       ,14956,21297,1.42
, 2017-18,Rabi       ,15013,33973,2.26
 13.PULWAMA, 1997-98,Rabi       ,449,400,0.89
, 2000-01,Rabi       ,524,870,1.66
, 2001-02,Rabi       ,828,580,0.70
, 2002-03,Rabi       ,456,630,1.38
, 2003-04,Rabi       ,389,800,2.06
, 2004-05,Rabi       ,405,550,1.36
, 2006-07,Rabi       ,351,640,1.82
, 2007-08,Rabi       ,351,640,1.82
, 2008-09,Rabi       ,350,360,1.03
, 2009-10,Rabi       ,336,697,2.07
, 2010-11,Rabi       ,333,533,1.60
, 2011-12,Rabi       ,323,539,1.67
, 2012-13,Rabi       ,320,505,1.58
, 2013-14,Rabi       ,320,505,1.58
, 2015-16,Rabi       ,341,250,0.73
, 2016-17,Rabi       ,350,280,0.80
, 2017-18,Rabi       ,294,490,1.67
 14.RAJAURI, 1997-98,Rabi       ,37794,67820,1.79
, 2000-01,Rabi       ,53832,2490,0.05
, 2001-02,Rabi       ,40972,42280,1.03
, 2002-03,Rabi       ,39073,61030,1.56
, 2003-04,Rabi       ,40718,78770,1.93
, 2004-05,Rabi       ,41847,80420,1.92
, 2006-07,Rabi       ,40570,78300,1.93
, 2007-08,Rabi       ,40570,78300,1.93
, 2008-09,Rabi       ,42196,77450,1.84
, 2009-10,Rabi       ,45096,48224,1.07
, 2010-11,Rabi       ,42830,67232,1.57
, 2011-12,Rabi       ,45306,70582,1.56
, 2012-13,Rabi       ,43943,75000,1.71
, 2013-14,Rabi       ,43943,75000,1.71
, 2015-16,Rabi       ,45025,69468,1.54
, 2016-17,Rabi       ,45587,60124,1.32
, 2017-18,Rabi       ,46847,82143,1.75
 15.RAMBAN, 2007-08,Rabi       ,4021,5650,1.41
, 2008-09,Rabi       ,3997,2360,0.59
, 2009-10,Rabi       ,4760,4444,0.93
, 2010-11,Rabi       ,2681,3212,1.20
, 2011-12,Rabi       ,5369,6037,1.12
, 2012-13,Rabi       ,2479,1578,0.64
, 2013-14,Rabi       ,2479,1578,0.64
, 2015-16,Rabi       ,4736,4464,0.94
, 2016-17,Rabi       ,5416,4732,0.87
, 2017-18,Rabi       ,4452,3707,0.83
 16.REASI, 2007-08,Rabi       ,10099,14710,1.46
, 2008-09,Rabi       ,11353,11820,1.04
, 2009-10,Rabi       ,12106,7210,0.60
, 2010-11,Rabi       ,12224,16352,1.34
, 2011-12,Rabi       ,13773,14110,1.02
, 2012-13,Rabi       ,14290,17276,1.21
, 2013-14,Rabi       ,14290,17276,1.21
, 2015-16,Rabi       ,11946,12544,1.05
, 2016-17,Rabi       ,14232,23762,1.67
, 2017-18,Rabi       ,13970,18749,1.34
 17.SAMBA, 2007-08,Rabi       ,23662,50240,2.12
, 2008-09,Rabi       ,29011,80350,2.77
, 2009-10,Rabi       ,28347,20825,0.73
, 2010-11,Rabi       ,30111,48870,1.62
, 2011-12,Rabi       ,30038,52253,1.74
, 2012-13,Rabi       ,30073,41847,1.39
, 2013-14,Rabi       ,30073,41847,1.39
, 2015-16,Rabi       ,30728,82586,2.69
, 2016-17,Rabi       ,29549,55357,1.87
, 2017-18,Rabi       ,29075,62913,2.16
 18.SRINAGAR, 1997-98,Rabi       ,16,10,0.63
, 2000-01,Rabi       ,5,10,2.00
, 2001-02,Rabi       ,6,10,1.67
, 2002-03,Rabi       ,5,10,2.00
, 2003-04,Rabi       ,9,10,1.11
, 2004-05,Rabi       ,2,10,5.00
, 2006-07,Rabi       ,2,10,5.00
, 2007-08,Rabi       ,2,10,5.00
, 2008-09,Rabi       ,3,10,3.33
, 2009-10,Rabi       ,3,10,3.33
, 2010-11,Rabi       ,3,10,3.33
 19.UDHAMPUR, 1997-98,Rabi       ,38982,61300,1.57
, 2000-01,Rabi       ,41552,6250,0.15
, 2001-02,Rabi       ,37920,44190,1.17
, 2002-03,Rabi       ,36951,46650,1.26
, 2003-04,Rabi       ,36245,52020,1.44
, 2004-05,Rabi       ,34248,49730,1.45
, 2006-07,Rabi       ,39447,57450,1.46
, 2007-08,Rabi       ,29348,42740,1.46
, 2008-09,Rabi       ,28735,36190,1.26
, 2009-10,Rabi       ,28371,19371,0.68
, 2010-11,Rabi       ,33936,46534,1.37
, 2011-12,Rabi       ,34474,50541,1.47
, 2012-13,Rabi       ,33571,53929,1.61
, 2013-14,Rabi       ,33571,53929,1.61
, 2015-16,Rabi       ,35629,58815,1.65
, 2016-17,Rabi       ,36906,57456,1.56
, 2017-18,Rabi       ,39643,67350,1.70
Total - Wheat,,,4684098.00,7623028,1.63
Punjab,,,,,
Barley,,,,,
 1.BARNALA, 2007-08,Rabi       ,1000,3000,3.00
, 2008-09,Rabi       ,1000,3000,3.00
, 2009-10,Rabi       ,1000,3000,3.00
, 2010-11,Rabi       ,1000,3000,3.00
, 2011-12,Rabi       ,1000,4000,4.00
, 2012-13,Rabi       ,1000,3000,3.00
, 2013-14,Rabi       ,1000,4000,4.00
, 2014-15,Rabi       ,1000,3600,3.60
, 2016-17,Rabi       ,400,1500,3.75
, 2017-18,Rabi       ,300,1100,3.67
 2.BATHINDA, 1997-98,Rabi       ,5000,12000,2.40
, 1998-99,Rabi       ,1000,3000,3.00
, 1999-00,Rabi       ,4000,13000,3.25
, 2000-01,Rabi       ,5000,14000,2.80
, 2001-02,Rabi       ,3000,8000,2.67
, 2002-03,Rabi       ,3000,10000,3.33
, 2003-04,Rabi       ,3000,10000,3.33
, 2004-05,Rabi       ,3000,9000,3.00
, 2005-06,Rabi       ,2000,5000,2.50
, 2006-07,Rabi       ,2000,7000,3.50
, 2007-08,Rabi       ,2000,6000,3.00
, 2008-09,Rabi       ,2000,7000,3.50
, 2009-10,Rabi       ,2000,6000,3.00
, 2010-11,Rabi       ,2000,7000,3.50
, 2011-12,Rabi       ,2000,7000,3.50
, 2012-13,Rabi       ,2000,7000,3.50
, 2013-14,Rabi       ,2000,7000,3.50
, 2014-15,Rabi       ,1000,3400,3.40
, 2015-16,Rabi       ,1000,3200,3.20
