State/Crop/District,Year,Season,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
Andhra Pradesh,,,,,
Arhar/Tur,,,,,
, 2004-05,Kharif     ,8236,16693,2.03
, 2005-06,Kharif     ,11186,,0.00
, 2010-11,Kharif     ,10775,55456,5.15
, 2011-12,Kharif     ,7431,51733,6.96
, 2012-13,Kharif     ,23483,52304,2.23
, 2013-14,Kharif     ,4396,19488,4.43
, 2014-15,Kharif     ,1623,11877,7.32
, 2015-16,Kharif     ,784,5736,7.32
, 2016-17,Kharif     ,987,4494,4.55
, 2017-18,Kharif     ,4269,39356,9.22
Total - Maize,,,2629234.00,11109926,4.23
Moong(Green Gram),,,,,
 1.ARIYALUR, 2010-11,Kharif     ,4,2,0.50
, 2012-13,Kharif     ,2,1,0.50
, 2013-14,Kharif     ,23,13,0.57
, 2014-15,Kharif     ,2,1,0.50
, 2015-16,Kharif     ,2,2,1.00
, 2016-17,Kharif     ,3,2,0.67
, 2017-18,Kharif     ,5,3,0.60
 2.COIMBATORE, 1998-99,Kharif     ,7116,3899,0.55
, 1999-00,Kharif     ,6400,3104,0.49
, 2000-01,Kharif     ,5292,2397,0.45
, 2001-02,Kharif     ,4420,1260,0.29
, 2002-03,Kharif     ,4238,699,0.16
, 2003-04,Kharif     ,5730,1737,0.30
, 2004-05,Kharif     ,5435,2074,0.38
, 2005-06,Kharif     ,4456,1579,0.35
, 2010-11,Kharif     ,1485,683,0.46
, 2012-13,Kharif     ,1398,300,0.21
, 2013-14,Kharif     ,677,486,0.72
, 2014-15,Kharif     ,654,423,0.65
, 2015-16,Kharif     ,681,540,0.79
, 2016-17,Kharif     ,511,413,0.81
, 2017-18,Kharif     ,506,308,0.61
 3.CUDDALORE, 1998-99,Kharif     ,4037,2099,0.52
, 1999-00,Kharif     ,4943,2397,0.48
, 2000-01,Kharif     ,5323,2486,0.47
, 2001-02,Kharif     ,3623,470,0.13
, 2002-03,Kharif     ,2234,574,0.26
, 2003-04,Kharif     ,1714,464,0.27
, 2004-05,Kharif     ,3489,943,0.27
, 2005-06,Kharif     ,1216,356,0.29
, 2010-11,Kharif     ,2911,1927,0.66
, 2012-13,Kharif     ,3989,2400,0.60
, 2013-14,Kharif     ,212,119,0.56
, 2014-15,Kharif     ,120,77,0.64
, 2015-16,Kharif     ,41,33,0.80
, 2016-17,Kharif     ,64,52,0.81
, 2017-18,Kharif     ,6,4,0.67
 4.DHARMAPURI, 1998-99,Kharif     ,9023,4304,0.48
, 1999-00,Kharif     ,8728,4739,0.54
, 2000-01,Kharif     ,6637,3099,0.47
, 2001-02,Kharif     ,3606,1490,0.41
, 2002-03,Kharif     ,5377,2290,0.43
, 2003-04,Kharif     ,1424,604,0.42
, 2004-05,Kharif     ,1080,472,0.44
, 2005-06,Kharif     ,279,110,0.39
, 2010-11,Kharif     ,694,435,0.63
, 2012-13,Kharif     ,519,139,0.27
, 2013-14,Kharif     ,1801,1013,0.56
, 2014-15,Kharif     ,1737,1098,0.63
, 2015-16,Kharif     ,2334,1412,0.60
, 2016-17,Kharif     ,982,408,0.42
, 2017-18,Kharif     ,1565,1288,0.82
 5.DINDIGUL, 1998-99,Kharif     ,6196,3860,0.62
, 1999-00,Kharif     ,6737,4608,0.68
, 2000-01,Kharif     ,5990,3468,0.58
, 2001-02,Kharif     ,2949,1750,0.59
, 2002-03,Kharif     ,3554,1020,0.29
, 2003-04,Kharif     ,4126,2378,0.58
, 2004-05,Kharif     ,3438,1758,0.51
, 2005-06,Kharif     ,3360,1553,0.46
, 2010-11,Kharif     ,2951,1755,0.59
, 2012-13,Kharif     ,2259,554,0.25
, 2013-14,Kharif     ,293,165,0.56
, 2014-15,Kharif     ,395,250,0.63
, 2015-16,Kharif     ,63,50,0.79
, 2016-17,Kharif     ,52,42,0.81
, 2017-18,Kharif     ,345,210,0.61
 6.ERODE, 1998-99,Kharif     ,9993,4577,0.46
, 1999-00,Kharif     ,8165,3887,0.48
, 2000-01,Kharif     ,8503,4422,0.52
, 2001-02,Kharif     ,4328,1830,0.42
, 2002-03,Kharif     ,4460,1899,0.43
, 2003-04,Kharif     ,5379,2693,0.50
, 2004-05,Kharif     ,5644,2484,0.44
, 2005-06,Kharif     ,4535,2584,0.57
, 2010-11,Kharif     ,636,97,0.15
, 2012-13,Kharif     ,340,90,0.26
, 2013-14,Kharif     ,262,147,0.56
, 2014-15,Kharif     ,373,236,0.63
, 2015-16,Kharif     ,546,433,0.79
, 2016-17,Kharif     ,485,392,0.81
, 2017-18,Kharif     ,411,250,0.61
 7.KANCHIPURAM, 1998-99,Kharif     ,3447,1644,0.48
, 1999-00,Kharif     ,3226,1752,0.54
, 2000-01,Kharif     ,3484,1627,0.47
, 2001-02,Kharif     ,351,150,0.43
, 2002-03,Kharif     ,309,132,0.43
, 2003-04,Kharif     ,1206,512,0.42
, 2004-05,Kharif     ,668,266,0.40
, 2005-06,Kharif     ,562,189,0.34
, 2010-11,Kharif     ,554,224,0.40
, 2012-13,Kharif     ,314,89,0.28
, 2013-14,Kharif     ,259,146,0.56
, 2014-15,Kharif     ,216,137,0.63
, 2015-16,Kharif     ,263,209,0.79
, 2016-17,Kharif     ,390,315,0.81
, 2017-18,Kharif     ,181,110,0.61
 8.KANNIYAKUMARI, 1998-99,Kharif     ,5,2,0.40
, 2000-01,Kharif     ,23,11,0.48
, 2001-02,Kharif     ,7,0,0.01
, 2002-03,Kharif     ,45,19,0.42
, 2003-04,Kharif     ,55,23,0.42
, 2005-06,Kharif     ,2,1,0.50
, 2014-15,Kharif     ,1,1,1.00
, 2015-16,Kharif     ,1,1,1.00
 9.KARUR, 1998-99,Kharif     ,1840,878,0.48
, 1999-00,Kharif     ,1380,749,0.54
, 2000-01,Kharif     ,2181,1019,0.47
, 2001-02,Kharif     ,48,20,0.42
, 2002-03,Kharif     ,28,12,0.43
, 2003-04,Kharif     ,94,40,0.43
, 2004-05,Kharif     ,117,47,0.40
, 2005-06,Kharif     ,320,107,0.33
, 2010-11,Kharif     ,95,53,0.56
, 2012-13,Kharif     ,179,47,0.26
, 2013-14,Kharif     ,262,147,0.56
, 2014-15,Kharif     ,410,259,0.63
, 2015-16,Kharif     ,277,220,0.79
, 2016-17,Kharif     ,87,70,0.80
, 2017-18,Kharif     ,53,32,0.60
 10.KRISHNAGIRI, 2004-05,Kharif     ,614,243,0.40
, 2005-06,Kharif     ,683,248,0.36
, 2010-11,Kharif     ,790,488,0.62
, 2012-13,Kharif     ,1806,473,0.26
, 2013-14,Kharif     ,1843,1037,0.56
, 2014-15,Kharif     ,870,553,0.64
, 2015-16,Kharif     ,701,505,0.72
, 2016-17,Kharif     ,421,193,0.46
, 2017-18,Kharif     ,576,389,0.68
 11.MADURAI, 1998-99,Kharif     ,13040,7159,0.55
, 1999-00,Kharif     ,9406,5183,0.55
, 2000-01,Kharif     ,9501,2822,0.30
, 2001-02,Kharif     ,5231,2600,0.50
, 2002-03,Kharif     ,4596,1843,0.40
, 2003-04,Kharif     ,4644,391,0.08
, 2004-05,Kharif     ,3955,1690,0.43
, 2005-06,Kharif     ,3943,2813,0.71
, 2010-11,Kharif     ,3355,913,0.27
, 2012-13,Kharif     ,1655,629,0.38
, 2013-14,Kharif     ,1843,1512,0.82
, 2014-15,Kharif     ,1983,1123,0.57
, 2015-16,Kharif     ,2806,2048,0.73
, 2016-17,Kharif     ,2165,1334,0.62
, 2017-18,Kharif     ,3129,2375,0.76
 12.NAGAPATTINAM, 1998-99,Kharif     ,9189,4585,0.50
, 1999-00,Kharif     ,19093,9298,0.49
, 2000-01,Kharif     ,19114,5199,0.27
, 2001-02,Kharif     ,18497,4190,0.23
, 2002-03,Kharif     ,8582,3150,0.37
, 2003-04,Kharif     ,14294,4689,0.33
, 2004-05,Kharif     ,21984,5335,0.24
, 2005-06,Kharif     ,22039,4468,0.20
, 2010-11,Kharif     ,28761,8898,0.31
, 2012-13,Kharif     ,22901,5590,0.24
, 2015-16,Kharif     ,5,4,0.80
 13.NAMAKKAL, 1998-99,Kharif     ,7671,5285,0.69
, 1999-00,Kharif     ,8262,6163,0.75
, 2000-01,Kharif     ,10100,7393,0.73
, 2001-02,Kharif     ,9549,9210,0.96
, 2002-03,Kharif     ,9565,5301,0.55
, 2003-04,Kharif     ,6900,5015,0.73
, 2004-05,Kharif     ,8565,4485,0.52
, 2005-06,Kharif     ,4268,3023,0.71
, 2010-11,Kharif     ,6941,2822,0.41
, 2012-13,Kharif     ,7848,559,0.07
, 2013-14,Kharif     ,4664,671,0.14
, 2014-15,Kharif     ,5928,2606,0.44
, 2015-16,Kharif     ,6960,5018,0.72
, 2016-17,Kharif     ,5960,4970,0.83
, 2017-18,Kharif     ,5932,890,0.15
 14.PERAMBALUR, 1998-99,Kharif     ,908,433,0.48
, 1999-00,Kharif     ,875,475,0.54
, 2000-01,Kharif     ,1138,531,0.47
, 2001-02,Kharif     ,330,140,0.42
, 2002-03,Kharif     ,149,63,0.42
, 2003-04,Kharif     ,231,98,0.42
, 2004-05,Kharif     ,254,101,0.40
, 2005-06,Kharif     ,108,36,0.33
, 2010-11,Kharif     ,22,14,0.64
, 2012-13,Kharif     ,19,5,0.26
, 2013-14,Kharif     ,5,3,0.60
, 2014-15,Kharif     ,3,2,0.67
, 2015-16,Kharif     ,4,3,0.75
, 2017-18,Kharif     ,4,2,0.50
 15.PUDUKKOTTAI, 1998-99,Kharif     ,331,158,0.48
, 1999-00,Kharif     ,344,187,0.54
, 2000-01,Kharif     ,1024,478,0.47
, 2001-02,Kharif     ,37,20,0.54
, 2002-03,Kharif     ,113,48,0.42
, 2003-04,Kharif     ,111,47,0.42
, 2004-05,Kharif     ,220,88,0.40
, 2005-06,Kharif     ,79,27,0.34
, 2010-11,Kharif     ,116,72,0.62
, 2012-13,Kharif     ,24,6,0.25
, 2013-14,Kharif     ,16,9,0.56
, 2014-15,Kharif     ,9,6,0.67
, 2015-16,Kharif     ,10,8,0.80
, 2016-17,Kharif     ,8,6,0.75
, 2017-18,Kharif     ,1,1,1.00
 16.RAMANATHAPURAM, 1998-99,Kharif     ,27,13,0.48
, 1999-00,Kharif     ,77,42,0.55
, 2000-01,Kharif     ,111,52,0.47
, 2001-02,Kharif     ,88,40,0.45
, 2002-03,Kharif     ,84,36,0.43
, 2003-04,Kharif     ,390,165,0.42
, 2004-05,Kharif     ,161,64,0.40
, 2005-06,Kharif     ,118,40,0.34
, 2010-11,Kharif     ,482,134,0.28
, 2012-13,Kharif     ,442,128,0.29
 17.SALEM, 1998-99,Kharif     ,12669,10211,0.81
, 1999-00,Kharif     ,9826,8765,0.89
, 2000-01,Kharif     ,12921,10091,0.78
, 2001-02,Kharif     ,11814,8970,0.76
, 2002-03,Kharif     ,14017,6584,0.47
, 2003-04,Kharif     ,3528,1607,0.46
, 2004-05,Kharif     ,3165,2143,0.68
, 2005-06,Kharif     ,2497,1402,0.56
, 2010-11,Kharif     ,12194,11140,0.91
, 2012-13,Kharif     ,10228,3616,0.35
, 2013-14,Kharif     ,6936,5720,0.82
, 2014-15,Kharif     ,9350,7182,0.77
, 2015-16,Kharif     ,14686,12880,0.88
, 2016-17,Kharif     ,13589,12214,0.90
, 2017-18,Kharif     ,11020,8232,0.75
 18.SIVAGANGA, 1998-99,Kharif     ,984,469,0.48
, 1999-00,Kharif     ,942,512,0.54
, 2000-01,Kharif     ,540,252,0.47
, 2001-02,Kharif     ,92,40,0.43
, 2002-03,Kharif     ,46,20,0.43
, 2003-04,Kharif     ,107,45,0.42
, 2004-05,Kharif     ,99,39,0.39
, 2005-06,Kharif     ,108,36,0.33
, 2010-11,Kharif     ,22,12,0.55
, 2012-13,Kharif     ,32,8,0.25
, 2013-14,Kharif     ,31,17,0.55
, 2014-15,Kharif     ,21,13,0.62
, 2015-16,Kharif     ,6,5,0.83
, 2016-17,Kharif     ,11,9,0.82
, 2017-18,Kharif     ,17,10,0.59
 19.THANJAVUR, 1998-99,Kharif     ,11824,4469,0.38
, 1999-00,Kharif     ,11990,5743,0.48
, 2000-01,Kharif     ,12502,4901,0.39
, 2001-02,Kharif     ,6176,820,0.13
, 2002-03,Kharif     ,3794,1721,0.45
, 2003-04,Kharif     ,2776,1024,0.37
, 2004-05,Kharif     ,8709,3342,0.38
, 2005-06,Kharif     ,7392,2212,0.30
, 2010-11,Kharif     ,5157,1331,0.26
, 2012-13,Kharif     ,889,382,0.43
, 2014-15,Kharif     ,12,8,0.67
, 2015-16,Kharif     ,13,10,0.77
, 2016-17,Kharif     ,14,11,0.79
, 2017-18,Kharif     ,1,1,1.00
 20.THE NILGIRIS, 2010-11,Kharif     ,3,2,0.67
, 2013-14,Kharif     ,1,1,1.00
, 2015-16,Kharif     ,1,1,1.00
, 2016-17,Kharif     ,2,2,1.00
, 2017-18,Kharif     ,2,1,0.50
 21.THENI, 1998-99,Kharif     ,4544,2167,0.48
, 1999-00,Kharif     ,3175,1724,0.54
, 2000-01,Kharif     ,4600,2148,0.47
, 2001-02,Kharif     ,176,70,0.40
, 2002-03,Kharif     ,129,55,0.43
, 2003-04,Kharif     ,178,76,0.43
, 2004-05,Kharif     ,164,65,0.40
, 2005-06,Kharif     ,129,43,0.33
, 2010-11,Kharif     ,673,296,0.44
, 2012-13,Kharif     ,703,186,0.26
, 2013-14,Kharif     ,677,381,0.56
, 2014-15,Kharif     ,945,597,0.63
, 2015-16,Kharif     ,918,728,0.79
, 2016-17,Kharif     ,370,299,0.81
, 2017-18,Kharif     ,1131,932,0.82
 22.THIRUVALLUR, 1998-99,Kharif     ,11801,8591,0.73
, 1999-00,Kharif     ,9682,6013,0.62
, 2000-01,Kharif     ,7407,4200,0.57
, 2001-02,Kharif     ,6967,3660,0.53
, 2002-03,Kharif     ,6835,3669,0.54
, 2003-04,Kharif     ,11950,7288,0.61
, 2004-05,Kharif     ,8230,3611,0.44
, 2005-06,Kharif     ,8837,4297,0.49
, 2010-11,Kharif     ,8433,3360,0.40
, 2012-13,Kharif     ,7222,5141,0.71
, 2013-14,Kharif     ,99,56,0.57
, 2014-15,Kharif     ,292,185,0.63
, 2015-16,Kharif     ,107,85,0.79
, 2016-17,Kharif     ,168,136,0.81
, 2017-18,Kharif     ,68,41,0.60
 23.THIRUVARUR, 1998-99,Kharif     ,17749,6141,0.35
, 1999-00,Kharif     ,17556,6671,0.38
, 2000-01,Kharif     ,39286,12022,0.31
, 2001-02,Kharif     ,22903,4270,0.19
, 2002-03,Kharif     ,10159,3327,0.33
, 2003-04,Kharif     ,10391,3088,0.30
, 2004-05,Kharif     ,27053,6851,0.25
, 2005-06,Kharif     ,24214,3355,0.14
, 2010-11,Kharif     ,37662,8960,0.24
, 2012-13,Kharif     ,11621,5340,0.46
, 2017-18,Kharif     ,19,12,0.63
 24.TIRUCHIRAPPALLI, 1998-99,Kharif     ,3618,1726,0.48
, 1999-00,Kharif     ,3268,1775,0.54
, 2000-01,Kharif     ,3553,1659,0.47
, 2001-02,Kharif     ,694,290,0.42
, 2002-03,Kharif     ,543,231,0.43
, 2003-04,Kharif     ,451,191,0.42
, 2004-05,Kharif     ,630,251,0.40
, 2005-06,Kharif     ,389,131,0.34
, 2010-11,Kharif     ,360,157,0.44
, 2012-13,Kharif     ,184,50,0.27
, 2013-14,Kharif     ,363,204,0.56
, 2014-15,Kharif     ,486,307,0.63
, 2015-16,Kharif     ,233,185,0.79
, 2016-17,Kharif     ,100,81,0.81
, 2017-18,Kharif     ,94,57,0.61
 25.TIRUNELVELI, 1998-99,Kharif     ,5835,3,0.00
, 1999-00,Kharif     ,4723,2565,0.54
, 2000-01,Kharif     ,4588,2143,0.47
, 2001-02,Kharif     ,4186,1610,0.38
, 2002-03,Kharif     ,5425,2449,0.45
, 2003-04,Kharif     ,7075,2710,0.38
, 2004-05,Kharif     ,11495,5769,0.50
, 2005-06,Kharif     ,8548,3768,0.44
, 2010-11,Kharif     ,4914,1938,0.39
, 2012-13,Kharif     ,4098,1335,0.33
, 2013-14,Kharif     ,39,22,0.56
, 2014-15,Kharif     ,55,35,0.64
, 2015-16,Kharif     ,390,309,0.79
, 2016-17,Kharif     ,192,155,0.81
, 2017-18,Kharif     ,13,8,0.62
 26.TIRUPPUR, 2010-11,Kharif     ,4104,2538,0.62
, 2012-13,Kharif     ,2697,478,0.18
, 2013-14,Kharif     ,985,116,0.12
, 2014-15,Kharif     ,432,166,0.38
, 2015-16,Kharif     ,131,59,0.45
, 2016-17,Kharif     ,105,85,0.81
, 2017-18,Kharif     ,603,367,0.61
 27.TIRUVANNAMALAI, 1998-99,Kharif     ,7518,3586,0.48
, 1999-00,Kharif     ,4678,2540,0.54
, 2000-01,Kharif     ,4410,2059,0.47
, 2001-02,Kharif     ,3370,1400,0.42
, 2002-03,Kharif     ,2672,1138,0.43
, 2003-04,Kharif     ,4278,1356,0.32
, 2004-05,Kharif     ,1399,558,0.40
, 2005-06,Kharif     ,912,303,0.33
, 2010-11,Kharif     ,545,283,0.52
, 2012-13,Kharif     ,724,196,0.27
, 2013-14,Kharif     ,587,330,0.56
, 2014-15,Kharif     ,786,498,0.63
, 2015-16,Kharif     ,660,523,0.79
, 2016-17,Kharif     ,571,461,0.81
, 2017-18,Kharif     ,290,177,0.61
 28.TUTICORIN, 1998-99,Kharif     ,9787,3006,0.31
, 1999-00,Kharif     ,8173,2517,0.31
, 2000-01,Kharif     ,6794,2989,0.44
, 2001-02,Kharif     ,8228,3140,0.38
, 2002-03,Kharif     ,12337,4098,0.33
, 2003-04,Kharif     ,20891,9807,0.47
, 2004-05,Kharif     ,25883,12193,0.47
, 2005-06,Kharif     ,25264,9798,0.39
, 2010-11,Kharif     ,35410,6269,0.18
, 2012-13,Kharif     ,30073,4725,0.16
, 2013-14,Kharif     ,24,14,0.58
, 2016-17,Kharif     ,22,18,0.82
, 2017-18,Kharif     ,4,2,0.50
 29.VELLORE, 1998-99,Kharif     ,5455,2602,0.48
, 1999-00,Kharif     ,3969,2155,0.54
, 2000-01,Kharif     ,4087,1909,0.47
, 2001-02,Kharif     ,4003,1660,0.41
, 2002-03,Kharif     ,3468,1025,0.30
, 2003-04,Kharif     ,4271,703,0.16
, 2004-05,Kharif     ,2210,729,0.33
, 2005-06,Kharif     ,763,197,0.26
, 2010-11,Kharif     ,712,451,0.63
, 2012-13,Kharif     ,1441,378,0.26
, 2013-14,Kharif     ,1306,735,0.56
, 2014-15,Kharif     ,1166,905,0.78
, 2015-16,Kharif     ,1453,1123,0.77
, 2016-17,Kharif     ,1483,796,0.54
, 2017-18,Kharif     ,1191,836,0.70
 30.VILLUPURAM, 1998-99,Kharif     ,4606,2197,0.48
, 1999-00,Kharif     ,7650,4154,0.54
, 2000-01,Kharif     ,8854,4135,0.47
, 2001-02,Kharif     ,157,60,0.38
, 2002-03,Kharif     ,122,52,0.43
, 2003-04,Kharif     ,1579,670,0.42
, 2004-05,Kharif     ,381,152,0.40
, 2005-06,Kharif     ,285,96,0.34
, 2010-11,Kharif     ,147,61,0.41
, 2012-13,Kharif     ,166,47,0.28
, 2013-14,Kharif     ,1051,591,0.56
, 2014-15,Kharif     ,1522,962,0.63
, 2015-16,Kharif     ,700,555,0.79
, 2016-17,Kharif     ,471,346,0.73
, 2017-18,Kharif     ,327,199,0.61
 31.VIRUDHUNAGAR, 1998-99,Kharif     ,14036,7706,0.55
, 1999-00,Kharif     ,12069,5491,0.45
, 2000-01,Kharif     ,10640,7352,0.69
, 2001-02,Kharif     ,7165,4310,0.60
, 2002-03,Kharif     ,9931,6598,0.66
, 2003-04,Kharif     ,11917,5894,0.49
, 2004-05,Kharif     ,9917,6007,0.61
, 2005-06,Kharif     ,11393,3109,0.27
, 2010-11,Kharif     ,11533,2368,0.21
, 2012-13,Kharif     ,4842,782,0.16
, 2013-14,Kharif     ,775,428,0.55
, 2014-15,Kharif     ,528,276,0.52
, 2015-16,Kharif     ,478,379,0.79
, 2016-17,Kharif     ,525,424,0.81
, 2017-18,Kharif     ,1953,1189,0.61
Total - Moong(Green Gram),,,1652623.00,730156,0.44
Rice,,,,,
 1.ARIYALUR, 2008-09,Kharif     ,24574,,0.00
, 2009-10,Kharif     ,25978,80462,3.10
, 2010-11,Kharif     ,25211,97869,3.88
, 2011-12,Kharif     ,24097,97257,4.04
, 2012-13,Kharif     ,17523,36392,2.08
, 2013-14,Kharif     ,24437,131658,5.39
, 2014-15,Kharif     ,23108,116239,5.03
, 2015-16,Kharif     ,24408,124179,5.09
, 2016-17,Kharif     ,15398,44524,2.89
 2.COIMBATORE, 1998-99,Kharif     ,15034,51575,3.43
, 1999-00,Kharif     ,16875,60494,3.58
, 2000-01,Kharif     ,12170,47066,3.87
, 2001-02,Kharif     ,10548,37200,3.53
, 2002-03,Kharif     ,6577,22152,3.37
, 2003-04,Kharif     ,3654,10643,2.91
, 2004-05,Kharif     ,7239,24454,3.38
, 2005-06,Kharif     ,7406,20665,2.79
, 2006-07,Kharif     ,6221,24009,3.86
, 2007-08,Kharif     ,6479,24456,3.77
, 2008-09,Kharif     ,2573,25437,9.89
, 2009-10,Kharif     ,2817,9884,3.51
, 2010-11,Kharif     ,2666,10419,3.91
, 2011-12,Kharif     ,2629,10486,3.99
, 2012-13,Kharif     ,2156,7890,3.66
, 2013-14,Kharif     ,2158,10139,4.70
, 2014-15,Kharif     ,2166,9969,4.60
, 2015-16,Kharif     ,2034,7942,3.90
, 2016-17,Kharif     ,872,3518,4.03
 3.CUDDALORE, 1998-99,Kharif     ,121285,418149,3.45
, 1999-00,Kharif     ,127843,447523,3.50
, 2000-01,Kharif     ,123804,472024,3.81
, 2001-02,Kharif     ,108375,402810,3.72
, 2002-03,Kharif     ,102336,281708,2.75
, 2003-04,Kharif     ,104162,317655,3.05
, 2004-05,Kharif     ,114599,315702,2.75
, 2005-06,Kharif     ,114291,218345,1.91
, 2006-07,Kharif     ,105440,392384,3.72
, 2007-08,Kharif     ,102798,335119,3.26
, 2008-09,Kharif     ,107817,223882,2.08
, 2009-10,Kharif     ,111517,322962,2.90
, 2010-11,Kharif     ,115815,301506,2.60
, 2011-12,Kharif     ,120983,248242,2.05
, 2012-13,Kharif     ,111958,339286,3.03
, 2013-14,Kharif     ,127485,565960,4.44
, 2014-15,Kharif     ,134677,641958,4.77
, 2015-16,Kharif     ,139987,507130,3.62
, 2016-17,Kharif     ,131906,459908,3.49
 4.DHARMAPURI, 1998-99,Kharif     ,57072,196352,3.44
, 1999-00,Kharif     ,60472,201243,3.33
, 2000-01,Kharif     ,61608,227438,3.69
, 2001-02,Kharif     ,54334,189510,3.49
, 2002-03,Kharif     ,30152,77596,2.57
, 2003-04,Kharif     ,15997,38810,2.43
, 2004-05,Kharif     ,13915,38568,2.77
, 2005-06,Kharif     ,29023,85390,2.94
, 2006-07,Kharif     ,21062,76072,3.61
, 2007-08,Kharif     ,18801,70395,3.74
, 2008-09,Kharif     ,20368,77727,3.82
, 2009-10,Kharif     ,20310,79675,3.92
, 2010-11,Kharif     ,22862,93207,4.08
, 2011-12,Kharif     ,27067,128226,4.74
, 2012-13,Kharif     ,12003,53669,4.47
, 2013-14,Kharif     ,26689,132535,4.97
, 2014-15,Kharif     ,18303,95163,5.20
, 2015-16,Kharif     ,33349,149426,4.48
, 2016-17,Kharif     ,11432,42883,3.75
 5.DINDIGUL, 1998-99,Kharif     ,27278,93305,3.42
, 1999-00,Kharif     ,28437,118998,4.18
, 2000-01,Kharif     ,25246,111460,4.41
, 2001-02,Kharif     ,16106,76330,4.74
, 2002-03,Kharif     ,15372,52709,3.43
, 2003-04,Kharif     ,11437,32378,2.83
, 2004-05,Kharif     ,21031,74246,3.53
, 2005-06,Kharif     ,23735,75304,3.17
, 2006-07,Kharif     ,18607,81248,4.37
, 2007-08,Kharif     ,17276,67837,3.93
, 2008-09,Kharif     ,19638,72661,3.70
, 2009-10,Kharif     ,16647,78849,4.74
, 2010-11,Kharif     ,18349,98053,5.34
, 2011-12,Kharif     ,19158,103376,5.40
, 2012-13,Kharif     ,9476,30806,3.25
, 2013-14,Kharif     ,4234,25758,6.08
, 2014-15,Kharif     ,12071,70676,5.86
, 2015-16,Kharif     ,14989,71945,4.80
, 2016-17,Kharif     ,1522,4506,2.96
 6.ERODE, 1998-99,Kharif     ,67387,232121,3.44
, 1999-00,Kharif     ,64481,270611,4.20
, 2000-01,Kharif     ,68130,306471,4.50
, 2001-02,Kharif     ,50474,233910,4.63
, 2002-03,Kharif     ,16691,74471,4.46
, 2003-04,Kharif     ,1944,7962,4.10
, 2004-05,Kharif     ,55347,216247,3.91
, 2005-06,Kharif     ,43539,179564,4.12
, 2006-07,Kharif     ,38548,161599,4.19
, 2007-08,Kharif     ,38360,166860,4.35
, 2008-09,Kharif     ,38053,196321,5.16
, 2009-10,Kharif     ,38114,156419,4.10
, 2010-11,Kharif     ,36659,154538,4.22
, 2011-12,Kharif     ,33719,144357,4.28
, 2012-13,Kharif     ,6603,29125,4.41
, 2013-14,Kharif     ,30889,163021,5.28
, 2014-15,Kharif     ,37192,176997,4.76
, 2015-16,Kharif     ,34339,146570,4.27
, 2016-17,Kharif     ,695,1568,2.26
 7.KANCHIPURAM, 1998-99,Kharif     ,207871,711233,3.42
, 1999-00,Kharif     ,193691,618958,3.20
, 2000-01,Kharif     ,172517,574297,3.33
, 2001-02,Kharif     ,135160,478940,3.54
, 2002-03,Kharif     ,97420,278087,2.85
, 2003-04,Kharif     ,97117,295638,3.04
, 2004-05,Kharif     ,101674,307110,3.02
, 2005-06,Kharif     ,114720,293875,2.56
, 2006-07,Kharif     ,103107,395134,3.83
, 2007-08,Kharif     ,91356,345129,3.78
, 2008-09,Kharif     ,90874,329210,3.62
, 2009-10,Kharif     ,91020,331434,3.64
, 2010-11,Kharif     ,95739,378628,3.95
, 2011-12,Kharif     ,90419,395412,4.37
, 2012-13,Kharif     ,77784,344875,4.43
, 2013-14,Kharif     ,85564,391837,4.58
, 2014-15,Kharif     ,61881,289904,4.68
, 2015-16,Kharif     ,97738,415302,4.25
, 2016-17,Kharif     ,72617,288044,3.97
 8.KANNIYAKUMARI, 1998-99,Kharif     ,32907,115066,3.50
, 1999-00,Kharif     ,31472,143642,4.56
, 2000-01,Kharif     ,28596,129425,4.53
, 2001-02,Kharif     ,28229,121390,4.30
, 2002-03,Kharif     ,26052,98469,3.78
, 2003-04,Kharif     ,17320,52897,3.05
, 2004-05,Kharif     ,22016,86486,3.93
, 2005-06,Kharif     ,21709,82523,3.80
, 2006-07,Kharif     ,21406,94130,4.40
, 2007-08,Kharif     ,20349,90210,4.43
, 2008-09,Kharif     ,18187,83657,4.60
, 2009-10,Kharif     ,17307,76237,4.40
, 2010-11,Kharif     ,16989,80387,4.73
, 2011-12,Kharif     ,16617,90110,5.42
, 2012-13,Kharif     ,12412,57882,4.66
, 2013-14,Kharif     ,13619,66703,4.90
, 2014-15,Kharif     ,13176,66943,5.08
, 2015-16,Kharif     ,12957,55789,4.31
, 2016-17,Kharif     ,12156,48670,4.00
 9.KARUR, 1998-99,Kharif     ,16961,58225,3.43
, 1999-00,Kharif     ,17279,56473,3.27
, 2000-01,Kharif     ,15277,51797,3.39
, 2001-02,Kharif     ,15539,56120,3.61
, 2002-03,Kharif     ,12837,37510,2.92
, 2003-04,Kharif     ,9321,24070,2.58
, 2004-05,Kharif     ,18233,54278,2.98
, 2005-06,Kharif     ,18398,48225,2.62
, 2006-07,Kharif     ,13745,48272,3.51
, 2007-08,Kharif     ,12433,40279,3.24
, 2008-09,Kharif     ,15628,60158,3.85
, 2009-10,Kharif     ,15013,64087,4.27
, 2010-11,Kharif     ,14808,56991,3.85
, 2011-12,Kharif     ,17090,65737,3.85
, 2012-13,Kharif     ,10907,44073,4.04
, 2013-14,Kharif     ,12565,69898,5.56
