crop,state,district,year,season,area,production,yield
Rice,Uttar Pradesh,GONDA, 2003-04,Summer     ,15.0,28,1.87
Rice,Uttar Pradesh,GONDA, 2002-03,Summer     ,2.0,3,1.50
Rice,Uttar Pradesh,GONDA, 2001-02,Summer     ,1.0,2,2.00
Rice,Uttar Pradesh,GONDA, 2000-01,Summer     ,15.0,29,1.93
Rice,Uttar Pradesh,GONDA, 1999-00,Summer     ,15.0,31,2.07
Rice,Uttar Pradesh,GONDA, 1998-99,Summer     ,15.0,27,1.80
Rice,Uttar Pradesh,GHAZIABAD, 1998-99,Summer     ,3.0,6,2.00
Rice,Uttar Pradesh,FIROZABAD, 2018-19,Summer     ,1.0,3,3.00
Rice,Uttar Pradesh,FIROZABAD, 2017-18,Summer     ,1.0,3,3.00
Rice,Uttar Pradesh,FIROZABAD, 2016-17,Summer     ,1.0,3,3.00
Rice,Assam,CACHAR, 2011-12,Summer     ,7990.0,14971,1.87
Rice,Assam,CACHAR, 2012-13,Summer     ,7547.0,14736,1.95
Rice,Assam,CACHAR, 2013-14,Summer     ,7700.0,12958,1.68
Rice,Assam,CACHAR, 2014-15,Summer     ,8235.0,16088,1.95
Rice,Uttar Pradesh,DEORIA, 2011-12,Summer     ,22.0,48,2.18
Rice,Uttar Pradesh,DEORIA, 2012-13,Summer     ,23.0,51,2.22
Rice,Assam,CHIRANG, 2009-10,Summer     ,3453.0,4995,1.45
Rice,Uttar Pradesh,DEORIA, 2013-14,Summer     ,14.0,34,2.43
Rice,Uttar Pradesh,DEORIA, 2016-17,Summer     ,14.0,29,2.07
Rice,Uttar Pradesh,DEORIA, 2018-19,Summer     ,14.0,29,2.07
Rice,Uttar Pradesh,ETAH, 2003-04,Summer     ,3.0,5,1.67
Rice,Uttar Pradesh,FARRUKHABAD, 1998-99,Summer     ,9.0,18,2.00
Rice,Uttar Pradesh,FARRUKHABAD, 1999-00,Summer     ,9.0,19,2.11
Rice,Uttar Pradesh,FARRUKHABAD, 2002-03,Summer     ,4.0,8,2.00
Rice,Uttar Pradesh,DEORIA, 2014-15,Summer     ,14.0,28,2.00
Rice,Assam,CHIRANG, 2010-11,Summer     ,1713.0,4240,2.48
Rice,Assam,CHIRANG, 2011-12,Summer     ,442.0,1106,2.50
Rice,Assam,CHIRANG, 2012-13,Summer     ,3262.0,9672,2.97
Rice,Assam,DARRANG, 2011-12,Summer     ,19394.0,56669,2.92
Rice,Assam,DARRANG, 2012-13,Summer     ,19850.0,70825,3.57
Rice,Assam,DARRANG, 2013-14,Summer     ,17837.0,64285,3.60
Rice,Assam,DARRANG, 2014-15,Summer     ,17356.0,65241,3.76
Rice,Uttar Pradesh,GORAKHPUR, 1998-99,Summer     ,247.0,350,1.42
Rice,Uttar Pradesh,GORAKHPUR, 1999-00,Summer     ,204.0,385,1.89
Rice,Assam,DARRANG, 2010-11,Summer     ,21000.0,56679,2.70
Rice,Uttar Pradesh,GORAKHPUR, 2000-01,Summer     ,229.0,427,1.86
Rice,Uttar Pradesh,GORAKHPUR, 2002-03,Summer     ,160.0,240,1.50
Rice,Uttar Pradesh,GORAKHPUR, 2003-04,Summer     ,142.0,287,2.02
Rice,Uttar Pradesh,GORAKHPUR, 2006-07,Summer     ,174.0,295,1.70
Rice,Uttar Pradesh,GORAKHPUR, 2007-08,Summer     ,138.0,260,1.88
Rice,Uttar Pradesh,GORAKHPUR, 2008-09,Summer     ,157.0,304,1.94
Rice,Uttar Pradesh,GORAKHPUR, 2009-10,Summer     ,89.0,162,1.82
Rice,Uttar Pradesh,GORAKHPUR, 2001-02,Summer     ,208.0,351,1.69
Rice,Uttar Pradesh,GORAKHPUR, 2011-12,Summer     ,147.0,321,2.18
Rice,Assam,DARRANG, 2009-10,Summer     ,19192.0,46521,2.42
Rice,Assam,DARRANG, 2007-08,Summer     ,12328.0,29205,2.37
Rice,Assam,CHIRANG, 2013-14,Summer     ,2727.0,6025,2.21
Rice,Assam,CHIRANG, 2014-15,Summer     ,3413.0,8114,2.38
Rice,Assam,CHIRANG, 2015-16,Summer     ,3291.0,8888,2.70
Rice,Assam,CHIRANG, 2016-17,Summer     ,3327.0,7050,2.12
Rice,Assam,CHIRANG, 2017-18,Summer     ,1023.0,2059,2.01
Rice,Assam,DARRANG, 1998-99,Summer     ,7795.0,10605,1.36
Rice,Assam,DARRANG, 2008-09,Summer     ,19078.0,46016,2.41
Rice,Assam,DARRANG, 1999-00,Summer     ,13501.0,27841,2.06
Rice,Assam,DARRANG, 2001-02,Summer     ,16470.0,33010,2.00
Rice,Assam,DARRANG, 2002-03,Summer     ,16000.0,30154,1.88
Rice,Assam,DARRANG, 2003-04,Summer     ,13159.0,21880,1.66
Rice,Assam,DARRANG, 2004-05,Summer     ,10581.0,18529,1.75
Rice,Assam,DARRANG, 2005-06,Summer     ,1527.0,2692,1.76
Rice,Assam,DARRANG, 2006-07,Summer     ,4452.0,9153,2.06
Rice,Assam,DARRANG, 2000-01,Summer     ,16100.0,23684,1.47
Rice,Uttar Pradesh,BULANDSHAHR, 2001-02,Summer     ,1.0,2,2.00
Rice,Uttar Pradesh,BALLIA, 1999-00,Summer     ,1.0,2,2.00
Rice,Uttar Pradesh,BUDAUN, 2017-18,Summer     ,33.0,68,2.06
Rice,West Bengal,MURSHIDABAD, 2006-07,Summer     ,137322.0,475669,3.46
Rice,West Bengal,MURSHIDABAD, 2007-08,Summer     ,141921.0,500939,3.53
Rice,West Bengal,MURSHIDABAD, 2008-09,Summer     ,135706.0,417019,3.07
Rice,West Bengal,MURSHIDABAD, 2009-10,Summer     ,131338.0,411311,3.13
Rice,West Bengal,MURSHIDABAD, 2010-11,Summer     ,121612.0,399084,3.28
Rice,West Bengal,MURSHIDABAD, 2011-12,Summer     ,113523.0,374864,3.30
Rice,West Bengal,MURSHIDABAD, 2012-13,Summer     ,114063.0,392066,3.44
Rice,West Bengal,MURSHIDABAD, 2013-14,Summer     ,119769.0,411888,3.44
Rice,West Bengal,MURSHIDABAD, 2014-15,Summer     ,126504.0,457147,3.61
Rice,West Bengal,MURSHIDABAD, 2015-16,Summer     ,140077.0,511559,3.65
Rice,West Bengal,MURSHIDABAD, 2016-17,Summer     ,126680.0,468565,3.70
Rice,West Bengal,MURSHIDABAD, 2017-18,Summer     ,116315.0,447936,3.85
Rice,West Bengal,MURSHIDABAD, 2018-19,Summer     ,121132.0,391117,3.23
Rice,West Bengal,NADIA, 1998-99,Summer     ,125158.0,516429,4.13
Rice,West Bengal,NADIA, 1999-00,Summer     ,133652.0,454510,3.40
Rice,West Bengal,NADIA, 2000-01,Summer     ,147670.0,506357,3.43
Rice,West Bengal,NADIA, 2001-02,Summer     ,156157.0,534539,3.42
Rice,West Bengal,NADIA, 2002-03,Summer     ,158907.0,552776,3.48
Rice,West Bengal,NADIA, 2003-04,Summer     ,118822.0,397368,3.34
Rice,West Bengal,NADIA, 2004-05,Summer     ,109866.0,366510,3.34
Rice,West Bengal,NADIA, 2005-06,Summer     ,107541.0,349808,3.25
Rice,West Bengal,NADIA, 2006-07,Summer     ,101085.0,352101,3.48
Rice,West Bengal,NADIA, 2007-08,Summer     ,104250.0,357209,3.43
Rice,West Bengal,MURSHIDABAD, 2005-06,Summer     ,137686.0,473728,3.44
Rice,West Bengal,MURSHIDABAD, 2004-05,Summer     ,140359.0,513370,3.66
Rice,West Bengal,MURSHIDABAD, 2003-04,Summer     ,130991.0,431128,3.29
Rice,West Bengal,MURSHIDABAD, 2002-03,Summer     ,115142.0,360521,3.13
Rice,West Bengal,MEDINIPUR WEST, 1999-00,Summer     ,125011.0,364010,2.91
Rice,West Bengal,MEDINIPUR WEST, 2000-01,Summer     ,99230.0,299473,3.02
Rice,West Bengal,MEDINIPUR WEST, 2001-02,Summer     ,150870.0,456735,3.03
Rice,West Bengal,MEDINIPUR WEST, 2002-03,Summer     ,109989.0,316139,2.87
Rice,West Bengal,MEDINIPUR WEST, 2003-04,Summer     ,117115.0,335752,2.87
Rice,West Bengal,MEDINIPUR WEST, 2004-05,Summer     ,121743.0,370448,3.04
Rice,West Bengal,MEDINIPUR WEST, 2005-06,Summer     ,121906.0,361879,2.97
Rice,West Bengal,MEDINIPUR WEST, 2006-07,Summer     ,137915.0,436435,3.16
Rice,West Bengal,MEDINIPUR WEST, 2007-08,Summer     ,167509.0,558553,3.33
Rice,West Bengal,MEDINIPUR WEST, 2008-09,Summer     ,173516.0,463393,2.67
Rice,West Bengal,MEDINIPUR WEST, 2009-10,Summer     ,156372.0,499925,3.20
Rice,West Bengal,NADIA, 2008-09,Summer     ,104873.0,365878,3.49
Rice,West Bengal,MEDINIPUR WEST, 2010-11,Summer     ,173888.0,629634,3.62
Rice,West Bengal,MEDINIPUR WEST, 2012-13,Summer     ,167853.0,478464,2.85
Rice,West Bengal,MEDINIPUR WEST, 2013-14,Summer     ,176270.0,601882,3.41
Rice,West Bengal,MEDINIPUR WEST, 2014-15,Summer     ,195960.0,580442,2.96
Rice,West Bengal,MEDINIPUR WEST, 2015-16,Summer     ,197171.0,653639,3.32
Rice,West Bengal,MEDINIPUR WEST, 2016-17,Summer     ,171267.0,618738,3.61
Rice,West Bengal,MEDINIPUR WEST, 2017-18,Summer     ,190540.0,719225,3.77
Rice,West Bengal,MEDINIPUR WEST, 2018-19,Summer     ,187778.0,711177,3.79
Rice,West Bengal,MURSHIDABAD, 1998-99,Summer     ,91131.0,367926,4.04
Rice,West Bengal,MURSHIDABAD, 1999-00,Summer     ,100155.0,337320,3.37
Rice,West Bengal,MURSHIDABAD, 2000-01,Summer     ,108478.0,382487,3.53
Rice,West Bengal,MURSHIDABAD, 2001-02,Summer     ,112413.0,383715,3.41
Rice,West Bengal,MEDINIPUR WEST, 2011-12,Summer     ,137185.0,452691,3.30
Rice,West Bengal,MEDINIPUR WEST, 1998-99,Summer     ,118934.0,337304,2.84
Rice,West Bengal,NADIA, 2009-10,Summer     ,96531.0,322925,3.35
Rice,West Bengal,NADIA, 2011-12,Summer     ,97703.0,350155,3.58
Rice,West Bengal,PURBA BARDHAMAN, 2017-18,Summer     ,149145.0,531835,3.57
Rice,West Bengal,PURBA BARDHAMAN, 2018-19,Summer     ,152224.0,545645,3.58
Rice,West Bengal,PURULIA, 1998-99,Summer     ,3060.0,4048,1.32
Rice,West Bengal,PURULIA, 1999-00,Summer     ,3576.0,8650,2.42
Rice,West Bengal,PURULIA, 2000-01,Summer     ,1023.0,2454,2.40
Rice,West Bengal,PURULIA, 2001-02,Summer     ,1213.0,2184,1.80
Rice,West Bengal,PURULIA, 2002-03,Summer     ,757.0,1583,2.09
Rice,West Bengal,PURULIA, 2003-04,Summer     ,1800.0,4104,2.28
Rice,West Bengal,PURULIA, 2004-05,Summer     ,1354.0,2836,2.09
Rice,West Bengal,PURULIA, 2005-06,Summer     ,1221.0,2818,2.31
Rice,West Bengal,PURULIA, 2006-07,Summer     ,1336.0,3319,2.48
Rice,West Bengal,PURULIA, 2007-08,Summer     ,2825.0,4437,1.57
Rice,West Bengal,PURULIA, 2008-09,Summer     ,1014.0,1869,1.84
Rice,West Bengal,PURULIA, 2009-10,Summer     ,374.0,795,2.13
Rice,West Bengal,PURULIA, 2010-11,Summer     ,105.0,281,2.68
Rice,West Bengal,PURULIA, 2011-12,Summer     ,122.0,301,2.47
Rice,West Bengal,PURULIA, 2012-13,Summer     ,280.0,872,3.11
Rice,West Bengal,PURULIA, 2013-14,Summer     ,516.0,1274,2.47
Rice,West Bengal,PURULIA, 2014-15,Summer     ,306.0,801,2.62
Rice,West Bengal,PURULIA, 2015-16,Summer     ,516.0,629,1.22
Rice,West Bengal,PURULIA, 2016-17,Summer     ,182.0,466,2.56
Rice,West Bengal,PURULIA, 2017-18,Summer     ,270.0,617,2.29
Rice,West Bengal,PURULIA, 2018-19,Summer     ,378.0,1144,3.03
Rice,West Bengal,PURBA BARDHAMAN, 2016-17,Summer     ,125719.0,292764,2.33
Rice,West Bengal,PURBA BARDHAMAN, 2015-16,Summer     ,148014.0,489780,3.31
Rice,West Bengal,PURBA BARDHAMAN, 2014-15,Summer     ,150267.0,490532,3.26
Rice,West Bengal,PURBA BARDHAMAN, 2013-14,Summer     ,176219.0,668407,3.79
Rice,West Bengal,NADIA, 2012-13,Summer     ,95233.0,357653,3.76
Rice,West Bengal,NADIA, 2013-14,Summer     ,94331.0,351024,3.72
Rice,West Bengal,NADIA, 2014-15,Summer     ,98286.0,374824,3.81
Rice,West Bengal,NADIA, 2015-16,Summer     ,91857.0,332600,3.62
Rice,West Bengal,NADIA, 2016-17,Summer     ,82179.0,311661,3.79
Rice,West Bengal,NADIA, 2017-18,Summer     ,94808.0,343314,3.62
Rice,West Bengal,NADIA, 2018-19,Summer     ,93154.0,347424,3.73
Rice,West Bengal,"PASCHIM BARDHAMAN
", 2017-18,Summer     ,383.0,1348,3.52
Rice,West Bengal,"PASCHIM BARDHAMAN
", 2018-19,Summer     ,515.0,1845,3.58
Rice,West Bengal,PURBA BARDHAMAN, 1998-99,Summer     ,249525.0,882289,3.54
Rice,West Bengal,PURBA BARDHAMAN, 1999-00,Summer     ,228995.0,773640,3.38
Rice,West Bengal,NADIA, 2010-11,Summer     ,98567.0,348095,3.53
Rice,West Bengal,PURBA BARDHAMAN, 2000-01,Summer     ,219769.0,839305,3.82
Rice,West Bengal,PURBA BARDHAMAN, 2002-03,Summer     ,216157.0,650283,3.01
Rice,West Bengal,PURBA BARDHAMAN, 2003-04,Summer     ,215469.0,699200,3.25
Rice,West Bengal,PURBA BARDHAMAN, 2004-05,Summer     ,200398.0,609379,3.04
Rice,West Bengal,PURBA BARDHAMAN, 2005-06,Summer     ,207192.0,558393,2.70
Rice,West Bengal,PURBA BARDHAMAN, 2006-07,Summer     ,209769.0,721948,3.44
Rice,West Bengal,PURBA BARDHAMAN, 2007-08,Summer     ,203741.0,679998,3.34
Rice,West Bengal,PURBA BARDHAMAN, 2008-09,Summer     ,233697.0,661427,2.83
Rice,West Bengal,PURBA BARDHAMAN, 2009-10,Summer     ,230750.0,744206,3.23
Rice,West Bengal,PURBA BARDHAMAN, 2010-11,Summer     ,189443.0,585863,3.09
Rice,West Bengal,PURBA BARDHAMAN, 2011-12,Summer     ,169333.0,476332,2.81
Rice,West Bengal,PURBA BARDHAMAN, 2012-13,Summer     ,163328.0,592495,3.63
Rice,West Bengal,PURBA BARDHAMAN, 2001-02,Summer     ,218525.0,719603,3.29
Rice,West Bengal,MEDINIPUR EAST, 2018-19,Summer     ,149470.0,567807,3.80
Rice,West Bengal,MEDINIPUR EAST, 2017-18,Summer     ,137845.0,503348,3.65
Rice,West Bengal,MEDINIPUR EAST, 2016-17,Summer     ,144786.0,504945,3.49
Rice,Uttar Pradesh,BIJNOR, 2003-04,Summer     ,54.0,139,2.57
Rice,Uttar Pradesh,BIJNOR, 2002-03,Summer     ,19.0,51,2.68
Rice,Uttar Pradesh,BIJNOR, 2001-02,Summer     ,3.0,9,3.00
Rice,Uttar Pradesh,BIJNOR, 2000-01,Summer     ,1.0,3,3.00
Rice,Uttar Pradesh,BIJNOR, 1999-00,Summer     ,5.0,14,2.80
Rice,Uttar Pradesh,BIJNOR, 1998-99,Summer     ,3.0,8,2.67
Rice,Uttar Pradesh,BASTI, 2000-01,Summer     ,65.0,140,2.15
Rice,Uttar Pradesh,BASTI, 1999-00,Summer     ,63.0,142,2.25
Rice,Uttar Pradesh,BASTI, 1998-99,Summer     ,64.0,95,1.48
Rice,Uttar Pradesh,BAREILLY, 2018-19,Summer     ,834.0,2231,2.68
Rice,Uttar Pradesh,BAREILLY, 2017-18,Summer     ,1040.0,2559,2.46
Rice,Uttar Pradesh,BAREILLY, 2016-17,Summer     ,1032.0,2308,2.24
Rice,Uttar Pradesh,BAREILLY, 2015-16,Summer     ,514.0,1061,2.06
Rice,Uttar Pradesh,BAREILLY, 2014-15,Summer     ,1558.0,3208,2.06
Rice,Uttar Pradesh,BAREILLY, 2013-14,Summer     ,1190.0,2677,2.25
Rice,Uttar Pradesh,BAREILLY, 2012-13,Summer     ,783.0,1749,2.23
Rice,Uttar Pradesh,BAREILLY, 2011-12,Summer     ,634.0,1598,2.52
Rice,Uttar Pradesh,BAREILLY, 2010-11,Summer     ,1035.0,1716,1.66
Rice,Uttar Pradesh,BAREILLY, 2009-10,Summer     ,1129.0,2016,1.79
Rice,Uttar Pradesh,BAREILLY, 2008-09,Summer     ,997.0,1744,1.75
Rice,Uttar Pradesh,BAREILLY, 2007-08,Summer     ,381.0,737,1.93
Rice,Uttar Pradesh,BAREILLY, 2006-07,Summer     ,406.0,726,1.79
Rice,Uttar Pradesh,BAREILLY, 2003-04,Summer     ,273.0,578,2.12
Rice,Uttar Pradesh,BIJNOR, 2006-07,Summer     ,74.0,191,2.58
Rice,Uttar Pradesh,BIJNOR, 2007-08,Summer     ,45.0,117,2.60
Rice,Uttar Pradesh,BIJNOR, 2008-09,Summer     ,91.0,229,2.52
Rice,Uttar Pradesh,BIJNOR, 2009-10,Summer     ,77.0,184,2.39
Rice,Uttar Pradesh,BUDAUN, 2016-17,Summer     ,33.0,70,2.12
Rice,Uttar Pradesh,BUDAUN, 2014-15,Summer     ,33.0,68,2.06
Rice,Uttar Pradesh,BUDAUN, 2012-13,Summer     ,20.0,46,2.30
Rice,Uttar Pradesh,BUDAUN, 2011-12,Summer     ,20.0,43,2.15
Rice,Uttar Pradesh,BUDAUN, 2010-11,Summer     ,1.0,2,2.00
Rice,Uttar Pradesh,BUDAUN, 2009-10,Summer     ,78.0,157,2.01
Rice,Uttar Pradesh,BUDAUN, 2008-09,Summer     ,8.0,14,1.75
Rice,Uttar Pradesh,BUDAUN, 2007-08,Summer     ,6.0,11,1.83
Rice,Uttar Pradesh,BUDAUN, 2006-07,Summer     ,73.0,134,1.84
Rice,Uttar Pradesh,BUDAUN, 2003-04,Summer     ,105.0,209,1.99
Rice,Uttar Pradesh,BUDAUN, 2002-03,Summer     ,57.0,76,1.33
Rice,Uttar Pradesh,BAREILLY, 2002-03,Summer     ,249.0,465,1.87
Rice,Uttar Pradesh,BUDAUN, 2001-02,Summer     ,41.0,64,1.56
Rice,Uttar Pradesh,BUDAUN, 1999-00,Summer     ,60.0,111,1.85
Rice,Uttar Pradesh,BUDAUN, 1998-99,Summer     ,54.0,94,1.74
Rice,Uttar Pradesh,BIJNOR, 2018-19,Summer     ,30.0,72,2.40
Rice,Uttar Pradesh,BIJNOR, 2017-18,Summer     ,48.0,121,2.52
Rice,Uttar Pradesh,BIJNOR, 2016-17,Summer     ,24.0,61,2.54
Rice,Uttar Pradesh,BIJNOR, 2015-16,Summer     ,35.0,91,2.60
Rice,Uttar Pradesh,BIJNOR, 2014-15,Summer     ,67.0,175,2.61
Rice,Uttar Pradesh,BIJNOR, 2013-14,Summer     ,52.0,121,2.33
Rice,Uttar Pradesh,BIJNOR, 2012-13,Summer     ,124.0,313,2.52
Rice,Uttar Pradesh,BIJNOR, 2011-12,Summer     ,70.0,168,2.40
Rice,Uttar Pradesh,BIJNOR, 2010-11,Summer     ,90.0,211,2.34
Rice,Uttar Pradesh,BUDAUN, 2000-01,Summer     ,42.0,65,1.55
Rice,Uttar Pradesh,BAREILLY, 2001-02,Summer     ,157.0,325,2.07
Rice,Uttar Pradesh,BAREILLY, 2000-01,Summer     ,138.0,267,1.93
Rice,Uttar Pradesh,BAREILLY, 1999-00,Summer     ,103.0,219,2.13
Rice,West Bengal,MALDAH, 2012-13,Summer     ,58858.0,226440,3.85
Rice,West Bengal,MALDAH, 2013-14,Summer     ,60025.0,236217,3.94
Rice,West Bengal,MALDAH, 2014-15,Summer     ,59802.0,243374,4.07
Rice,West Bengal,MALDAH, 2015-16,Summer     ,60494.0,238369,3.94
Rice,West Bengal,MALDAH, 2016-17,Summer     ,49952.0,201783,4.04
Rice,West Bengal,MALDAH, 2017-18,Summer     ,63185.0,252020,3.99
Rice,West Bengal,MALDAH, 2018-19,Summer     ,61089.0,273642,4.48
Rice,West Bengal,MEDINIPUR EAST, 1998-99,Summer     ,160444.0,472836,2.95
Rice,West Bengal,MEDINIPUR EAST, 1999-00,Summer     ,161568.0,440340,2.73
Rice,West Bengal,MEDINIPUR EAST, 2000-01,Summer     ,168746.0,510818,3.03
Rice,West Bengal,MEDINIPUR EAST, 2002-03,Summer     ,123498.0,399511,3.23
Rice,West Bengal,MALDAH, 2011-12,Summer     ,56673.0,217358,3.84
Rice,West Bengal,MEDINIPUR EAST, 2003-04,Summer     ,137557.0,460243,3.35
Rice,West Bengal,MEDINIPUR EAST, 2005-06,Summer     ,140491.0,433223,3.08
Rice,West Bengal,MEDINIPUR EAST, 2006-07,Summer     ,147552.0,471355,3.19
Rice,West Bengal,MEDINIPUR EAST, 2007-08,Summer     ,157072.0,525727,3.35
Rice,West Bengal,MEDINIPUR EAST, 2008-09,Summer     ,160437.0,395631,2.47
Rice,West Bengal,MEDINIPUR EAST, 2009-10,Summer     ,162366.0,476437,2.93
Rice,West Bengal,MEDINIPUR EAST, 2010-11,Summer     ,168447.0,590050,3.50
Rice,West Bengal,MEDINIPUR EAST, 2011-12,Summer     ,126808.0,438394,3.46
Rice,West Bengal,MEDINIPUR EAST, 2012-13,Summer     ,135070.0,447040,3.31
Rice,West Bengal,MEDINIPUR EAST, 2013-14,Summer     ,139959.0,476928,3.41
Rice,West Bengal,MEDINIPUR EAST, 2014-15,Summer     ,159819.0,563332,3.52
Rice,West Bengal,MEDINIPUR EAST, 2015-16,Summer     ,155209.0,508888,3.28
Rice,West Bengal,MEDINIPUR EAST, 2004-05,Summer     ,138201.0,417098,3.02
Rice,Uttar Pradesh,BUDAUN, 2018-19,Summer     ,33.0,83,2.52
Rice,West Bengal,MALDAH, 2010-11,Summer     ,64581.0,245522,3.80
Rice,West Bengal,MALDAH, 2008-09,Summer     ,72795.0,268251,3.69
Rice,Uttar Pradesh,BAREILLY, 1998-99,Summer     ,181.0,378,2.09
Rice,Uttar Pradesh,BARABANKI, 2011-12,Summer     ,2.0,5,2.50
Rice,Uttar Pradesh,BARABANKI, 2000-01,Summer     ,4.0,7,1.75
Rice,Uttar Pradesh,BALLIA, 2017-18,Summer     ,189.0,473,2.50
Rice,Uttar Pradesh,BALLIA, 2001-02,Summer     ,2.0,4,2.00
Rice,West Bengal,JALPAIGURI, 2009-10,Summer     ,18154.0,44840,2.47
Rice,Uttar Pradesh,BAHRAICH, 2006-07,Summer     ,7.0,12,1.71
Rice,Uttar Pradesh,BAHRAICH, 2003-04,Summer     ,9.0,17,1.89
Rice,Uttar Pradesh,BAHRAICH, 2000-01,Summer     ,9.0,17,1.89
Rice,Uttar Pradesh,BAHRAICH, 1999-00,Summer     ,4.0,7,1.75
Rice,Uttar Pradesh,BAHRAICH, 1998-99,Summer     ,7.0,12,1.71
Rice,West Bengal,MALDAH, 2009-10,Summer     ,68009.0,224153,3.30
Rice,Uttar Pradesh,AZAMGARH, 2012-13,Summer     ,1.0,2,2.00
Rice,Uttar Pradesh,AZAMGARH, 2010-11,Summer     ,1.0,2,2.00
Rice,Uttar Pradesh,AMROHA, 2015-16,Summer     ,22.0,50,2.27
Rice,Uttar Pradesh,AMROHA, 2014-15,Summer     ,13.0,34,2.62
Rice,Uttar Pradesh,AMROHA, 2013-14,Summer     ,2.0,4,2.00
Rice,Uttar Pradesh,AMROHA, 2009-10,Summer     ,1.0,2,2.00
Rice,Uttar Pradesh,AMROHA, 2008-09,Summer     ,1.0,2,2.00
Rice,Uttar Pradesh,AMROHA, 1998-99,Summer     ,3.0,7,2.33
Rice,Uttar Pradesh,AGRA, 2012-13,Summer     ,37.0,94,2.54
Rice,Uttar Pradesh,AGRA, 2011-12,Summer     ,30.0,75,2.50
Rice,Uttar Pradesh,AGRA, 2009-10,Summer     ,35.0,62,1.77
Rice,West Bengal,MALDAH, 2007-08,Summer     ,68050.0,256925,3.78
Rice,Uttar Pradesh,AZAMGARH, 2011-12,Summer     ,1.0,2,2.00
Rice,West Bengal,JALPAIGURI, 2008-09,Summer     ,18730.0,34746,1.86
Rice,West Bengal,JALPAIGURI, 2007-08,Summer     ,17969.0,41142,2.29
Rice,West Bengal,JALPAIGURI, 2006-07,Summer     ,18314.0,42983,2.35
Rice,Uttarakhand,HARIDWAR, 2017-18,Summer     ,4.0,13,3.25
Rice,Uttarakhand,HARIDWAR, 2018-19,Summer     ,11.0,36,3.27
Rice,Uttarakhand,NAINITAL, 2004-05,Summer     ,116.0,345,2.97
Rice,Uttarakhand,NAINITAL, 2005-06,Summer     ,127.0,381,3.00
Rice,Uttarakhand,NAINITAL, 2007-08,Summer     ,45.0,152,3.38
Rice,Uttarakhand,NAINITAL, 2008-09,Summer     ,164.0,516,3.15
Rice,Uttarakhand,NAINITAL, 2011-12,Summer     ,140.0,463,3.31
Rice,Uttarakhand,NAINITAL, 2012-13,Summer     ,176.0,565,3.21
Rice,Uttarakhand,NAINITAL, 2013-14,Summer     ,177.0,589,3.33
Rice,Uttarakhand,NAINITAL, 2014-15,Summer     ,196.0,617,3.15
Rice,Uttarakhand,NAINITAL, 2015-16,Summer     ,180.0,692,3.84
Rice,Uttarakhand,NAINITAL, 2016-17,Summer     ,151.0,571,3.78
Rice,Uttarakhand,NAINITAL, 2017-18,Summer     ,155.0,498,3.21
Rice,Uttarakhand,NAINITAL, 2018-19,Summer     ,167.0,549,3.29
Rice,Uttarakhand,UDAM SINGH NAGAR, 2004-05,Summer     ,7395.0,22022,2.98
Rice,Uttarakhand,UDAM SINGH NAGAR, 2005-06,Summer     ,8844.0,42265,4.78
Rice,Uttarakhand,UDAM SINGH NAGAR, 2007-08,Summer     ,12317.0,41705,3.39
Rice,Assam,HAILAKANDI, 2002-03,Summer     ,2000.0,3570,1.79
Rice,Assam,HAILAKANDI, 2003-04,Summer     ,2100.0,0,0.00
Rice,Assam,HAILAKANDI, 2004-05,Summer     ,2010.0,3938,1.96
Rice,Assam,HAILAKANDI, 2005-06,Summer     ,1800.0,3204,1.78
Rice,Assam,HAILAKANDI, 2006-07,Summer     ,1350.0,2723,2.02
Rice,Uttarakhand,UDAM SINGH NAGAR, 2018-19,Summer     ,15504.0,50985,3.29
Rice,Uttarakhand,HARIDWAR, 2016-17,Summer     ,12.0,45,3.75
Rice,Uttarakhand,UDAM SINGH NAGAR, 2017-18,Summer     ,13794.0,44334,3.21
Rice,Uttarakhand,UDAM SINGH NAGAR, 2015-16,Summer     ,12859.0,49430,3.84
Rice,Uttarakhand,UDAM SINGH NAGAR, 2014-15,Summer     ,12150.0,38236,3.15
Rice,Uttarakhand,UDAM SINGH NAGAR, 2013-14,Summer     ,12238.0,40704,3.33
Rice,Uttarakhand,UDAM SINGH NAGAR, 2012-13,Summer     ,14024.0,44987,3.21
Rice,Uttarakhand,UDAM SINGH NAGAR, 2011-12,Summer     ,13540.0,44804,3.31
Rice,Uttarakhand,UDAM SINGH NAGAR, 2008-09,Summer     ,12489.0,39278,3.15
Rice,Uttarakhand,UDAM SINGH NAGAR, 2016-17,Summer     ,14540.0,54961,3.78
Rice,Assam,HAILAKANDI, 2001-02,Summer     ,2000.0,2624,1.31
Rice,Uttarakhand,HARIDWAR, 2015-16,Summer     ,4.0,15,3.75
Rice,Uttarakhand,HARIDWAR, 2013-14,Summer     ,5.0,17,3.40
Rice,Uttar Pradesh,MAINPURI, 2018-19,Summer     ,77.0,252,3.27
Rice,Uttar Pradesh,MAINPURI, 2017-18,Summer     ,78.0,235,3.01
Rice,Uttar Pradesh,MAINPURI, 2015-16,Summer     ,57.0,150,2.63
Rice,Uttar Pradesh,MAINPURI, 2014-15,Summer     ,63.0,164,2.60
Rice,Uttar Pradesh,MAINPURI, 2013-14,Summer     ,216.0,570,2.64
Rice,Uttar Pradesh,MAINPURI, 2012-13,Summer     ,21.0,55,2.62
